region_code;time;region_name;Electricity demand;subregion
BD;2013-06-21 15:00:00;Bangladesh;10695.137722391979;Southern Asia
BD;2013-06-21 16:00:00;Bangladesh;9890.861440173001;Southern Asia
BD;2013-06-21 17:00:00;Bangladesh;8938.101315474854;Southern Asia
BD;2013-06-21 18:00:00;Bangladesh;10001.221235142888;Southern Asia
BD;2013-06-21 19:00:00;Bangladesh;9730.415027644456;Southern Asia
BD;2013-06-21 20:00:00;Bangladesh;9475.075381142784;Southern Asia
BD;2013-06-21 21:00:00;Bangladesh;9398.052339104292;Southern Asia
BD;2013-06-21 22:00:00;Bangladesh;9664.499199787237;Southern Asia
BD;2013-06-21 23:00:00;Bangladesh;9952.095206508664;Southern Asia
BD;2013-06-22 00:00:00;Bangladesh;10055.305629528619;Southern Asia
BD;2013-06-22 01:00:00;Bangladesh;10110.02789813271;Southern Asia
BD;2013-06-22 02:00:00;Bangladesh;10479.657119687256;Southern Asia
BD;2013-06-22 03:00:00;Bangladesh;11200.266106588186;Southern Asia
BD;2013-06-22 04:00:00;Bangladesh;11283.414252161681;Southern Asia
BD;2013-06-22 05:00:00;Bangladesh;11225.204721967883;Southern Asia
BD;2013-06-22 06:00:00;Bangladesh;11266.764763680456;Southern Asia
BD;2013-06-22 07:00:00;Bangladesh;11213.173615517719;Southern Asia
BD;2013-06-22 08:00:00;Bangladesh;11208.419239998479;Southern Asia
BD;2013-06-22 09:00:00;Bangladesh;11237.518608528384;Southern Asia
BD;2013-06-22 10:00:00;Bangladesh;11185.025122091658;Southern Asia
BD;2013-06-22 11:00:00;Bangladesh;11208.325339732832;Southern Asia
BD;2013-06-22 12:00:00;Bangladesh;12590.70778156991;Southern Asia
BD;2013-06-22 13:00:00;Bangladesh;12656.970069027966;Southern Asia
BD;2013-06-22 14:00:00;Bangladesh;12298.784807434946;Southern Asia
BD;2013-06-22 15:00:00;Bangladesh;11041.160201300252;Southern Asia
BD;2013-06-22 16:00:00;Bangladesh;9723.31098685725;Southern Asia
BD;2013-06-22 17:00:00;Bangladesh;8754.730286367725;Southern Asia
BD;2013-06-22 18:00:00;Bangladesh;10006.338259963937;Southern Asia
BD;2013-06-22 19:00:00;Bangladesh;9735.532052465507;Southern Asia
BD;2013-06-22 20:00:00;Bangladesh;9477.469298260079;Southern Asia
BD;2013-06-22 21:00:00;Bangladesh;9342.747241265151;Southern Asia
BD;2013-06-22 22:00:00;Bangladesh;9666.716109507217;Southern Asia
BD;2013-06-22 23:00:00;Bangladesh;9954.312116228644;Southern Asia
BD;2013-06-23 00:00:00;Bangladesh;10000.002690316276;Southern Asia
BD;2013-06-23 01:00:00;Bangladesh;10110.02789813271;Southern Asia
BD;2013-06-23 02:00:00;Bangladesh;10563.078331550509;Southern Asia
BD;2013-06-23 03:00:00;Bangladesh;11200.266106588186;Southern Asia
BD;2013-06-23 04:00:00;Bangladesh;11283.414252161681;Southern Asia
BD;2013-06-23 05:00:00;Bangladesh;11225.204721967883;Southern Asia
BD;2013-06-23 06:00:00;Bangladesh;11225.204721967883;Southern Asia
BD;2013-06-23 07:00:00;Bangladesh;11254.73365723029;Southern Asia
BD;2013-06-23 08:00:00;Bangladesh;11208.419239998479;Southern Asia
BD;2013-06-23 09:00:00;Bangladesh;11227.900846836683;Southern Asia
BD;2013-06-23 10:00:00;Bangladesh;11185.025122091658;Southern Asia
BD;2013-06-23 11:00:00;Bangladesh;11208.325339732832;Southern Asia
BD;2013-06-23 12:00:00;Bangladesh;12581.090019878207;Southern Asia
BD;2013-06-23 13:00:00;Bangladesh;12656.970069027966;Southern Asia
BD;2013-06-23 14:00:00;Bangladesh;12336.783114933329;Southern Asia
BD;2013-06-23 15:00:00;Bangladesh;11041.160201300252;Southern Asia
BD;2013-06-23 16:00:00;Bangladesh;9723.31098685725;Southern Asia
BD;2013-06-23 17:00:00;Bangladesh;8736.812604643568;Southern Asia
BD;2013-06-23 18:00:00;Bangladesh;10082.337033587502;Southern Asia
BD;2013-06-23 19:00:00;Bangladesh;9754.617551286558;Southern Asia
BD;2013-06-23 20:00:00;Bangladesh;9322.518749555366;Southern Asia
BD;2013-06-23 21:00:00;Bangladesh;9123.531134889123;Southern Asia
BD;2013-06-23 22:00:00;Bangladesh;9298.61303709778;Southern Asia
BD;2013-06-23 23:00:00;Bangladesh;9621.832861841469;Southern Asia
BD;2013-06-24 00:00:00;Bangladesh;9609.105598249442;Southern Asia
BD;2013-06-24 01:00:00;Bangladesh;9565.261729386195;Southern Asia
BD;2013-06-24 02:00:00;Bangladesh;9946.202155354282;Southern Asia
BD;2013-06-24 03:00:00;Bangladesh;11002.434436571457;Southern Asia
BD;2013-06-24 04:00:00;Bangladesh;11201.196474737466;Southern Asia
BD;2013-06-24 05:00:00;Bangladesh;11146.196822590027;Southern Asia
BD;2013-06-24 06:00:00;Bangladesh;11196.670913658652;Southern Asia
BD;2013-06-24 07:00:00;Bangladesh;10924.802661776353;Southern Asia
BD;2013-06-24 08:00:00;Bangladesh;11134.165716139865;Southern Asia
BD;2013-06-24 09:00:00;Bangladesh;11243.371725087034;Southern Asia
BD;2013-06-24 10:00:00;Bangladesh;10974.140235836632;Southern Asia
BD;2013-06-24 11:00:00;Bangladesh;10914.185455877883;Southern Asia
BD;2013-06-24 12:00:00;Bangladesh;11961.460515203076;Southern Asia
BD;2013-06-24 13:00:00;Bangladesh;11971.146273638868;Southern Asia
BD;2013-06-24 14:00:00;Bangladesh;11681.39271943436;Southern Asia
BD;2013-06-24 15:00:00;Bangladesh;10705.339392632131;Southern Asia
BD;2013-06-24 16:00:00;Bangladesh;9901.063110413152;Southern Asia
BD;2013-06-24 17:00:00;Bangladesh;8802.60700974349;Southern Asia
BD;2013-06-24 18:00:00;Bangladesh;10085.060141291258;Southern Asia
BD;2013-06-24 19:00:00;Bangladesh;9757.340658990313;Southern Asia
BD;2013-06-24 20:00:00;Bangladesh;9325.241857259121;Southern Asia
BD;2013-06-24 21:00:00;Bangladesh;9123.531134889123;Southern Asia
BD;2013-06-24 22:00:00;Bangladesh;9268.042564406074;Southern Asia
BD;2013-06-24 23:00:00;Bangladesh;9591.26346846316;Southern Asia
BD;2013-06-25 00:00:00;Bangladesh;9606.888688529458;Southern Asia
BD;2013-06-25 01:00:00;Bangladesh;9620.56466859854;Southern Asia
BD;2013-06-25 02:00:00;Bangladesh;9881.934439056171;Southern Asia
BD;2013-06-25 03:00:00;Bangladesh;10516.28901642347;Southern Asia
BD;2013-06-25 04:00:00;Bangladesh;10622.152391776295;Southern Asia
BD;2013-06-25 05:00:00;Bangladesh;10617.626830697482;Southern Asia
BD;2013-06-25 06:00:00;Bangladesh;10617.626830697482;Southern Asia
BD;2013-06-25 07:00:00;Bangladesh;10588.109767882455;Southern Asia
BD;2013-06-25 08:00:00;Bangladesh;10612.365177881069;Southern Asia
BD;2013-06-25 09:00:00;Bangladesh;10605.595724247318;Southern Asia
BD;2013-06-25 10:00:00;Bangladesh;10588.109767882455;Southern Asia
BD;2013-06-25 11:00:00;Bangladesh;10574.272970117037;Southern Asia
BD;2013-06-25 12:00:00;Bangladesh;11589.328365878015;Southern Asia
BD;2013-06-25 13:00:00;Bangladesh;11678.031737512245;Southern Asia
BD;2013-06-25 14:00:00;Bangladesh;11420.006759275755;Southern Asia
BD;2013-06-25 15:00:00;Bangladesh;10627.471248202815;Southern Asia
BD;2013-06-25 16:00:00;Bangladesh;9823.194965983836;Southern Asia
BD;2013-06-25 17:00:00;Bangladesh;8709.834626597898;Southern Asia
BD;2013-06-25 18:00:00;Bangladesh;10022.546309265283;Southern Asia
BD;2013-06-25 19:00:00;Bangladesh;9552.776231995373;Southern Asia
BD;2013-06-25 20:00:00;Bangladesh;9325.241857259121;Southern Asia
BD;2013-06-25 21:00:00;Bangladesh;9092.961741510815;Southern Asia
BD;2013-06-25 22:00:00;Bangladesh;9268.042564406074;Southern Asia
BD;2013-06-25 23:00:00;Bangladesh;9591.26346846316;Southern Asia
BD;2013-06-26 00:00:00;Bangladesh;9606.888688529458;Southern Asia
BD;2013-06-26 01:00:00;Bangladesh;9620.56466859854;Southern Asia
BD;2013-06-26 02:00:00;Bangladesh;9881.934439056171;Southern Asia
BD;2013-06-26 03:00:00;Bangladesh;10528.175494878271;Southern Asia
BD;2013-06-26 04:00:00;Bangladesh;10628.921845410046;Southern Asia
BD;2013-06-26 05:00:00;Bangladesh;10751.614954581606;Southern Asia
BD;2013-06-26 06:00:00;Bangladesh;10636.075534613572;Southern Asia
BD;2013-06-26 07:00:00;Bangladesh;10605.595724247318;Southern Asia
BD;2013-06-26 08:00:00;Bangladesh;10612.365177881069;Southern Asia
BD;2013-06-26 09:00:00;Bangladesh;10759.065454969646;Southern Asia
BD;2013-06-26 10:00:00;Bangladesh;10580.58803281013;Southern Asia
BD;2013-06-26 11:00:00;Bangladesh;10598.528380115651;Southern Asia
BD;2013-06-26 12:00:00;Bangladesh;11684.484952320314;Southern Asia
BD;2013-06-26 13:00:00;Bangladesh;11689.148665514102;Southern Asia
BD;2013-06-26 14:00:00;Bangladesh;11420.006759275755;Southern Asia
BD;2013-06-26 15:00:00;Bangladesh;10627.471248202815;Southern Asia
BD;2013-06-26 16:00:00;Bangladesh;9834.265483509567;Southern Asia
BD;2013-06-26 17:00:00;Bangladesh;8709.834626597898;Southern Asia
BD;2013-06-26 18:00:00;Bangladesh;9808.215175329682;Southern Asia
BD;2013-06-26 19:00:00;Bangladesh;9552.776231995373;Southern Asia
BD;2013-06-26 20:00:00;Bangladesh;9325.241857259121;Southern Asia
BD;2013-06-26 21:00:00;Bangladesh;9092.961741510815;Southern Asia
BD;2013-06-26 22:00:00;Bangladesh;9268.042564406074;Southern Asia
BD;2013-06-26 23:00:00;Bangladesh;9591.26346846316;Southern Asia
BD;2013-06-27 00:00:00;Bangladesh;9578.535125557733;Southern Asia
BD;2013-06-27 01:00:00;Bangladesh;9534.692336007887;Southern Asia
BD;2013-06-27 02:00:00;Bangladesh;9909.937225173468;Southern Asia
BD;2013-06-27 03:00:00;Bangladesh;10527.166336850918;Southern Asia
BD;2013-06-27 04:00:00;Bangladesh;10617.035366955246;Southern Asia
BD;2013-06-27 05:00:00;Bangladesh;10600.14087433262;Southern Asia
BD;2013-06-27 06:00:00;Bangladesh;10624.396284331233;Southern Asia
BD;2013-06-27 07:00:00;Bangladesh;10605.595724247318;Southern Asia
BD;2013-06-27 08:00:00;Bangladesh;10588.109767882455;Southern Asia
BD;2013-06-27 09:00:00;Bangladesh;10687.645128781409;Southern Asia
BD;2013-06-27 10:00:00;Bangladesh;10588.109767882455;Southern Asia
BD;2013-06-27 11:00:00;Bangladesh;10574.272970117037;Southern Asia
BD;2013-06-27 12:00:00;Bangladesh;11589.328365878015;Southern Asia
BD;2013-06-27 13:00:00;Bangladesh;11678.031737512245;Southern Asia
BD;2013-06-27 14:00:00;Bangladesh;11420.006759275755;Southern Asia
BD;2013-06-27 15:00:00;Bangladesh;10627.471248202815;Southern Asia
BD;2013-06-27 16:00:00;Bangladesh;9823.194965983836;Southern Asia
BD;2013-06-27 17:00:00;Bangladesh;8709.834626597898;Southern Asia
BD;2013-06-27 18:00:00;Bangladesh;10022.546309265283;Southern Asia
BD;2013-06-27 19:00:00;Bangladesh;9552.776231995373;Southern Asia
BD;2013-06-27 20:00:00;Bangladesh;9325.241857259121;Southern Asia
BD;2013-06-27 21:00:00;Bangladesh;9092.961741510815;Southern Asia
BD;2013-06-27 22:00:00;Bangladesh;9353.914896996725;Southern Asia
BD;2013-06-27 23:00:00;Bangladesh;9621.832861841469;Southern Asia
BD;2013-06-28 00:00:00;Bangladesh;9664.407458148386;Southern Asia
BD;2013-06-28 01:00:00;Bangladesh;9620.56466859854;Southern Asia
BD;2013-06-28 02:00:00;Bangladesh;9881.934439056171;Southern Asia
BD;2013-06-28 03:00:00;Bangladesh;10539.85474516061;Southern Asia
BD;2013-06-28 04:00:00;Bangladesh;10610.840108049359;Southern Asia
BD;2013-06-28 05:00:00;Bangladesh;10699.676235231573;Southern Asia
BD;2013-06-28 06:00:00;Bangladesh;10682.342462055862;Southern Asia
BD;2013-06-28 07:00:00;Bangladesh;10733.227771529213;Southern Asia
BD;2013-06-28 08:00:00;Bangladesh;10594.28344052038;Southern Asia
BD;2013-06-28 09:00:00;Bangladesh;10594.28344052038;Southern Asia
BD;2013-06-28 10:00:00;Bangladesh;10601.710196013659;Southern Asia
BD;2013-06-28 11:00:00;Bangladesh;10587.87339824824;Southern Asia
BD;2013-06-28 12:00:00;Bangladesh;11599.530036118165;Southern Asia
BD;2013-06-28 13:00:00;Bangladesh;11678.031737512245;Southern Asia
BD;2013-06-28 14:00:00;Bangladesh;11430.208429515906;Southern Asia
BD;2013-06-28 15:00:00;Bangladesh;10668.749589118446;Southern Asia
BD;2013-06-28 16:00:00;Bangladesh;9901.063110413152;Southern Asia
BD;2013-06-28 17:00:00;Bangladesh;8709.834626597898;Southern Asia
BD;2013-06-28 18:00:00;Bangladesh;10003.944342846642;Southern Asia
BD;2013-06-28 19:00:00;Bangladesh;9733.138135348212;Southern Asia
BD;2013-06-28 20:00:00;Bangladesh;9475.075381142784;Southern Asia
BD;2013-06-28 21:00:00;Bangladesh;9342.747241265151;Southern Asia
BD;2013-06-28 22:00:00;Bangladesh;9664.499199787237;Southern Asia
BD;2013-06-28 23:00:00;Bangladesh;9952.095206508664;Southern Asia
BD;2013-06-29 00:00:00;Bangladesh;9997.785780596294;Southern Asia
BD;2013-06-29 01:00:00;Bangladesh;10107.810988412728;Southern Asia
BD;2013-06-29 02:00:00;Bangladesh;10446.429377409084;Southern Asia
BD;2013-06-29 03:00:00;Bangladesh;11022.205299400388;Southern Asia
BD;2013-06-29 04:00:00;Bangladesh;11086.85833058167;Southern Asia
BD;2013-06-29 05:00:00;Bangladesh;11018.379133403632;Southern Asia
BD;2013-06-29 06:00:00;Bangladesh;11015.656025699876;Southern Asia
BD;2013-06-29 07:00:00;Bangladesh;11003.624919249713;Southern Asia
BD;2013-06-29 08:00:00;Bangladesh;10998.870543730472;Southern Asia
BD;2013-06-29 09:00:00;Bangladesh;11016.356500095335;Southern Asia
BD;2013-06-29 10:00:00;Bangladesh;10965.362179968759;Southern Asia
BD;2013-06-29 11:00:00;Bangladesh;10985.93821059278;Southern Asia
BD;2013-06-29 12:00:00;Bangladesh;12442.424151726116;Southern Asia
BD;2013-06-29 13:00:00;Bangladesh;12506.412325854084;Southern Asia
BD;2013-06-29 14:00:00;Bangladesh;12167.542456835938;Southern Asia
BD;2013-06-29 15:00:00;Bangladesh;10940.838020933983;Southern Asia
BD;2013-06-29 16:00:00;Bangladesh;9622.988806490983;Southern Asia
BD;2013-06-29 17:00:00;Bangladesh;8516.90411872257;Southern Asia
BD;2013-06-29 18:00:00;Bangladesh;9863.49760758746;Southern Asia
BD;2013-06-29 19:00:00;Bangladesh;9711.515170727904;Southern Asia
BD;2013-06-29 20:00:00;Bangladesh;9530.378320355128;Southern Asia
BD;2013-06-29 21:00:00;Bangladesh;8849.290552157498;Southern Asia
BD;2013-06-29 22:00:00;Bangladesh;9600.978368360704;Southern Asia
BD;2013-06-29 23:00:00;Bangladesh;9952.095206508664;Southern Asia
BD;2013-06-30 00:00:00;Bangladesh;9997.785780596294;Southern Asia
BD;2013-06-30 01:00:00;Bangladesh;9874.506604249493;Southern Asia
BD;2013-06-30 02:00:00;Bangladesh;10219.242541587066;Southern Asia
BD;2013-06-30 03:00:00;Bangladesh;11022.205299400388;Southern Asia
BD;2013-06-30 04:00:00;Bangladesh;11000.715090328062;Southern Asia
BD;2013-06-30 05:00:00;Bangladesh;10932.235893150024;Southern Asia
BD;2013-06-30 06:00:00;Bangladesh;10932.235893150024;Southern Asia
BD;2013-06-30 07:00:00;Bangladesh;10920.204786699858;Southern Asia
BD;2013-06-30 08:00:00;Bangladesh;11001.593651434228;Southern Asia
BD;2013-06-30 09:00:00;Bangladesh;10998.870543730472;Southern Asia
BD;2013-06-30 10:00:00;Bangladesh;10879.21893971515;Southern Asia
BD;2013-06-30 11:00:00;Bangladesh;10988.661318296536;Southern Asia
BD;2013-06-30 12:00:00;Bangladesh;12442.424151726116;Southern Asia
BD;2013-06-30 13:00:00;Bangladesh;12506.412325854084;Southern Asia
BD;2013-06-30 14:00:00;Bangladesh;12167.542456835938;Southern Asia
BD;2013-06-30 15:00:00;Bangladesh;10940.838020933983;Southern Asia
BD;2013-06-30 16:00:00;Bangladesh;9622.988806490983;Southern Asia
BD;2013-06-30 17:00:00;Bangladesh;8516.90411872257;Southern Asia
BD;2013-06-30 18:00:00;Bangladesh;9642.025736209112;Southern Asia
BD;2013-06-30 19:00:00;Bangladesh;9381.902572726449;Southern Asia
BD;2013-06-30 20:00:00;Bangladesh;9199.519115378707;Southern Asia
BD;2013-06-30 21:00:00;Bangladesh;8167.515261325191;Southern Asia
BD;2013-06-30 22:00:00;Bangladesh;9153.784289441748;Southern Asia
BD;2013-06-30 23:00:00;Bangladesh;9478.07479307649;Southern Asia
BD;2013-07-01 00:00:00;Bangladesh;9480.270116528507;Southern Asia
BD;2013-07-01 01:00:00;Bangladesh;9574.312851543824;Southern Asia
BD;2013-07-01 02:00:00;Bangladesh;9835.682622001455;Southern Asia
BD;2013-07-01 03:00:00;Bangladesh;10470.037199368755;Southern Asia
BD;2013-07-01 04:00:00;Bangladesh;10618.22153237991;Southern Asia
BD;2013-07-01 05:00:00;Bangladesh;10799.777156351203;Southern Asia
BD;2013-07-01 06:00:00;Bangladesh;10836.629233020658;Southern Asia
BD;2013-07-01 07:00:00;Bangladesh;10967.501379124067;Southern Asia
BD;2013-07-01 08:00:00;Bangladesh;10896.319581196842;Southern Asia
BD;2013-07-01 09:00:00;Bangladesh;11007.702565268257;Southern Asia
BD;2013-07-01 10:00:00;Bangladesh;10776.088385886664;Southern Asia
BD;2013-07-01 11:00:00;Bangladesh;10777.128844002566;Southern Asia
BD;2013-07-01 12:00:00;Bangladesh;11863.08541620723;Southern Asia
BD;2013-07-01 13:00:00;Bangladesh;11915.526016287444;Southern Asia
BD;2013-07-01 14:00:00;Bangladesh;11662.622380125593;Southern Asia
BD;2013-07-01 15:00:00;Bangladesh;10685.140042384097;Southern Asia
BD;2013-07-01 16:00:00;Bangladesh;9880.863760165117;Southern Asia
BD;2013-07-01 17:00:00;Bangladesh;8782.40981812225;Southern Asia
BD;2013-07-01 18:00:00;Bangladesh;9875.949646262938;Southern Asia
BD;2013-07-01 19:00:00;Bangladesh;9606.06085515301;Southern Asia
BD;2013-07-01 20:00:00;Bangladesh;9197.702630929472;Southern Asia
BD;2013-07-01 21:00:00;Bangladesh;9064.574719823744;Southern Asia
BD;2013-07-01 22:00:00;Bangladesh;9184.353682820058;Southern Asia
BD;2013-07-01 23:00:00;Bangladesh;9508.6441864548;Southern Asia
BD;2013-07-02 00:00:00;Bangladesh;9510.839509906815;Southern Asia
BD;2013-07-02 01:00:00;Bangladesh;9519.009912331481;Southern Asia
BD;2013-07-02 02:00:00;Bangladesh;9913.550766430772;Southern Asia
BD;2013-07-02 03:00:00;Bangladesh;10815.70350485561;Southern Asia
BD;2013-07-02 04:00:00;Bangladesh;10958.659643765697;Southern Asia
BD;2013-07-02 05:00:00;Bangladesh;11008.550905599273;Southern Asia
BD;2013-07-02 06:00:00;Bangladesh;11090.245216025345;Southern Asia
BD;2013-07-02 07:00:00;Bangladesh;10942.102976236718;Southern Asia
BD;2013-07-02 08:00:00;Bangladesh;10894.912156525537;Southern Asia
BD;2013-07-02 09:00:00;Bangladesh;10595.469605945043;Southern Asia
BD;2013-07-02 10:00:00;Bangladesh;10613.551343305733;Southern Asia
BD;2013-07-02 11:00:00;Bangladesh;10592.945091906564;Southern Asia
BD;2013-07-02 12:00:00;Bangladesh;11601.630379991137;Southern Asia
BD;2013-07-02 13:00:00;Bangladesh;11668.948235952672;Southern Asia
BD;2013-07-02 14:00:00;Bangladesh;11399.808488341121;Southern Asia
BD;2013-07-02 15:00:00;Bangladesh;10607.27189795478;Southern Asia
BD;2013-07-02 16:00:00;Bangladesh;9802.995615735801;Southern Asia
BD;2013-07-02 17:00:00;Bangladesh;8689.63743497666;Southern Asia
BD;2013-07-02 18:00:00;Bangladesh;9875.949646262938;Southern Asia
BD;2013-07-02 19:00:00;Bangladesh;9543.547023127036;Southern Asia
BD;2013-07-02 20:00:00;Bangladesh;9197.702630929472;Southern Asia
BD;2013-07-02 21:00:00;Bangladesh;8978.699688949595;Southern Asia
BD;2013-07-02 22:00:00;Bangladesh;9184.353682820058;Southern Asia
BD;2013-07-02 23:00:00;Bangladesh;9508.6441864548;Southern Asia
BD;2013-07-03 00:00:00;Bangladesh;9510.839509906815;Southern Asia
BD;2013-07-03 01:00:00;Bangladesh;9519.009912331481;Southern Asia
BD;2013-07-03 02:00:00;Bangladesh;9835.682622001455;Southern Asia
BD;2013-07-03 03:00:00;Bangladesh;10769.92010981573;Southern Asia
BD;2013-07-03 04:00:00;Bangladesh;10958.659643765697;Southern Asia
BD;2013-07-03 05:00:00;Bangladesh;10954.134082686884;Southern Asia
BD;2013-07-03 06:00:00;Bangladesh;10885.631140614083;Southern Asia
BD;2013-07-03 07:00:00;Bangladesh;10942.102976236718;Southern Asia
BD;2013-07-03 08:00:00;Bangladesh;10942.102976236718;Southern Asia
BD;2013-07-03 09:00:00;Bangladesh;10683.70995213143;Southern Asia
BD;2013-07-03 10:00:00;Bangladesh;10613.551343305733;Southern Asia
BD;2013-07-03 11:00:00;Bangladesh;10599.714545540315;Southern Asia
BD;2013-07-03 12:00:00;Bangladesh;11685.670038431579;Southern Asia
BD;2013-07-03 13:00:00;Bangladesh;11752.987894393113;Southern Asia
BD;2013-07-03 14:00:00;Bangladesh;11410.925416342978;Southern Asia
BD;2013-07-03 15:00:00;Bangladesh;10607.27189795478;Southern Asia
BD;2013-07-03 16:00:00;Bangladesh;9802.995615735801;Southern Asia
BD;2013-07-03 17:00:00;Bangladesh;8689.63743497666;Southern Asia
BD;2013-07-03 18:00:00;Bangladesh;9733.899051293973;Southern Asia
BD;2013-07-03 19:00:00;Bangladesh;9543.547023127036;Southern Asia
BD;2013-07-03 20:00:00;Bangladesh;9197.702630929472;Southern Asia
BD;2013-07-03 21:00:00;Bangladesh;9007.052712264622;Southern Asia
BD;2013-07-03 22:00:00;Bangladesh;9153.784289441748;Southern Asia
BD;2013-07-03 23:00:00;Bangladesh;9478.07479307649;Southern Asia
BD;2013-07-04 00:00:00;Bangladesh;9480.270116528507;Southern Asia
BD;2013-07-04 01:00:00;Bangladesh;9488.440518953174;Southern Asia
BD;2013-07-04 02:00:00;Bangladesh;9863.685408118754;Southern Asia
BD;2013-07-04 03:00:00;Bangladesh;10557.203628723895;Southern Asia
BD;2013-07-04 04:00:00;Bangladesh;10804.302717430017;Southern Asia
BD;2013-07-04 05:00:00;Bangladesh;10906.943262975701;Southern Asia
BD;2013-07-04 06:00:00;Bangladesh;10954.134082686884;Southern Asia
BD;2013-07-04 07:00:00;Bangladesh;11078.21410957518;Southern Asia
BD;2013-07-04 08:00:00;Bangladesh;10942.102976236718;Southern Asia
BD;2013-07-04 09:00:00;Bangladesh;10961.584583074926;Southern Asia
BD;2013-07-04 10:00:00;Bangladesh;10606.781889671982;Southern Asia
BD;2013-07-04 11:00:00;Bangladesh;10592.945091906564;Southern Asia
BD;2013-07-04 12:00:00;Bangladesh;11601.630379991137;Southern Asia
BD;2013-07-04 13:00:00;Bangladesh;11668.948235952672;Southern Asia
BD;2013-07-04 14:00:00;Bangladesh;11399.808488341121;Southern Asia
BD;2013-07-04 15:00:00;Bangladesh;10607.27189795478;Southern Asia
BD;2013-07-04 16:00:00;Bangladesh;9802.995615735801;Southern Asia
BD;2013-07-04 17:00:00;Bangladesh;8689.63743497666;Southern Asia
BD;2013-07-04 18:00:00;Bangladesh;9875.949646262938;Southern Asia
BD;2013-07-04 19:00:00;Bangladesh;9543.547023127036;Southern Asia
BD;2013-07-04 20:00:00;Bangladesh;9197.702630929472;Southern Asia
BD;2013-07-04 21:00:00;Bangladesh;8978.699688949595;Southern Asia
BD;2013-07-04 22:00:00;Bangladesh;9153.784289441748;Southern Asia
BD;2013-07-04 23:00:00;Bangladesh;9478.07479307649;Southern Asia
BD;2013-07-05 00:00:00;Bangladesh;9480.270116528507;Southern Asia
BD;2013-07-05 01:00:00;Bangladesh;9516.7930026115;Southern Asia
BD;2013-07-05 02:00:00;Bangladesh;9835.682622001455;Southern Asia
BD;2013-07-05 03:00:00;Bangladesh;10861.821487048945;Southern Asia
BD;2013-07-05 04:00:00;Bangladesh;10958.659643765697;Southern Asia
BD;2013-07-05 05:00:00;Bangladesh;11090.245216025345;Southern Asia
BD;2013-07-05 06:00:00;Bangladesh;11185.190257041588;Southern Asia
BD;2013-07-05 07:00:00;Bangladesh;11060.397883310456;Southern Asia
BD;2013-07-05 08:00:00;Bangladesh;11060.397883310456;Southern Asia
BD;2013-07-05 09:00:00;Bangladesh;11097.695716413384;Southern Asia
BD;2013-07-05 10:00:00;Bangladesh;10734.413936953879;Southern Asia
BD;2013-07-05 11:00:00;Bangladesh;10581.632808179625;Southern Asia
BD;2013-07-05 12:00:00;Bangladesh;11667.58830107089;Southern Asia
BD;2013-07-05 13:00:00;Bangladesh;11734.906157032425;Southern Asia
BD;2013-07-05 14:00:00;Bangladesh;11494.96507478342;Southern Asia
BD;2013-07-05 15:00:00;Bangladesh;10685.140042384097;Southern Asia
BD;2013-07-05 16:00:00;Bangladesh;9880.863760165117;Southern Asia
BD;2013-07-05 17:00:00;Bangladesh;8782.40981812225;Southern Asia
BD;2013-07-05 18:00:00;Bangladesh;9801.451118262923;Southern Asia
BD;2013-07-05 19:00:00;Bangladesh;9525.95961130274;Southern Asia
BD;2013-07-05 20:00:00;Bangladesh;9291.639593231763;Southern Asia
BD;2013-07-05 21:00:00;Bangladesh;9170.373336372675;Southern Asia
BD;2013-07-05 22:00:00;Bangladesh;9496.559114334723;Southern Asia
BD;2013-07-05 23:00:00;Bangladesh;9785.225799947202;Southern Asia
BD;2013-07-06 00:00:00;Bangladesh;9830.916374034834;Southern Asia
BD;2013-07-06 01:00:00;Bangladesh;9967.48945350774;Southern Asia
BD;2013-07-06 02:00:00;Bangladesh;10337.118675062286;Southern Asia
BD;2013-07-06 03:00:00;Bangladesh;11000.569383019298;Southern Asia
BD;2013-07-06 04:00:00;Bangladesh;11102.551547392059;Southern Asia
BD;2013-07-06 05:00:00;Bangladesh;11072.556348741613;Southern Asia
BD;2013-07-06 06:00:00;Bangladesh;11072.556348741613;Southern Asia
BD;2013-07-06 07:00:00;Bangladesh;11060.52524229145;Southern Asia
BD;2013-07-06 08:00:00;Bangladesh;10994.053568034135;Southern Asia
BD;2013-07-06 09:00:00;Bangladesh;11049.137406626634;Southern Asia
BD;2013-07-06 10:00:00;Bangladesh;10868.728013484271;Southern Asia
BD;2013-07-06 11:00:00;Bangladesh;10921.788139455075;Southern Asia
BD;2013-07-06 12:00:00;Bangladesh;12408.916867277801;Southern Asia
BD;2013-07-06 13:00:00;Bangladesh;12472.905041405773;Southern Asia
BD;2013-07-06 14:00:00;Bangladesh;12070.655731016263;Southern Asia
BD;2013-07-06 15:00:00;Bangladesh;10931.806326417523;Southern Asia
BD;2013-07-06 16:00:00;Bangladesh;9613.956032661124;Southern Asia
BD;2013-07-06 17:00:00;Bangladesh;8534.591906692904;Southern Asia
BD;2013-07-06 18:00:00;Bangladesh;9801.451118262923;Southern Asia
BD;2013-07-06 19:00:00;Bangladesh;9525.95961130274;Southern Asia
BD;2013-07-06 20:00:00;Bangladesh;9291.639593231763;Southern Asia
BD;2013-07-06 21:00:00;Bangladesh;9170.373336372675;Southern Asia
