base_demand_MW,ev_demand_MW,total_demand_MW
20216.9126047399,730,20946.9126047399
18689.15585606032,620,19309.15585606032
16334.067000930547,570,16904.067000930547
17692.61858111891,560,18252.61858111891
17254.02925505375,545,17799.02925505375
17040.94362684173,460,17500.94362684173
16753.958490587083,460,17213.958490587083
16270.207328950752,615,16885.207328950753
17552.778446715492,1020,18572.778446715492
17713.278460229623,1180,18893.278460229623
17885.638888614787,1260,19145.638888614787
18881.32327979019,1400,20281.32327979019
19859.177069732505,1530,21389.177069732505
20106.064367776642,1520,21626.064367776642
20190.99395913927,1500,21690.99395913927
20190.99395913927,1490,21680.99395913927
20168.14036457272,1270,21438.14036457272
20142.30577722787,660,20802.30577722787
20168.14036457272,625,20793.14036457272
20168.14036457272,750,20918.14036457272
20189.73923590658,785,20974.73923590658
22103.999945085423,785,22888.999945085423
22231.873054147058,775,23006.873054147058
21593.83398911919,805,22398.83398911919
20216.9126047399,730,20946.9126047399
18689.15585606032,620,19309.15585606032
16334.067000930547,570,16904.067000930547
17692.61858111891,560,18252.61858111891
17254.02925505375,545,17799.02925505375
16236.53892220707,460,16696.53892220707
15971.541170444118,460,16431.541170444118
16426.538257998116,615,17041.538257998116
17709.108350662176,1020,18729.108350662176
17713.278460229623,1180,18893.278460229623
17885.638888614787,1260,19145.638888614787
18881.32327979019,1400,20281.32327979019
19859.177069732505,1530,21389.177069732505
20106.064367776642,1520,21626.064367776642
20165.15937179442,1500,21665.15937179442
20165.15937179442,1490,21655.15937179442
20142.30577722787,1270,21412.30577722787
20141.350383393838,660,20801.350383393838
20157.739693070427,625,20782.739693070427
20142.30577722787,750,20892.30577722787
20163.904648561733,785,20948.904648561733
22084.62144182509,785,22869.62144182509
22212.49455088672,775,22987.49455088672
21593.83398911919,805,22398.83398911919
20216.9126047399,730,20946.9126047399
18689.15585606032,620,19309.15585606032
16334.067000930547,570,16904.067000930547
17784.801784895317,560,18344.801784895317
17454.3195765743,545,17999.3195765743
17329.374155055597,460,17789.374155055597
17161.606177718153,460,17621.606177718153
17091.777344476995,615,17706.777344476995
18140.788498142134,1020,19160.788498142134
18666.972677338686,1180,19846.972677338686
18921.376013570763,1260,20181.376013570763
19757.329216742255,1400,21157.329216742255
20585.973452063223,1530,22115.973452063223
20732.386532028715,1520,22252.386532028715
20546.861760707165,1500,22046.861760707165
20546.861760707165,1490,22036.861760707165
20550.580825975278,1270,21820.580825975278
20541.549688981864,660,21201.549688981864
20541.549688981864,625,21166.549688981864
20491.081932289464,750,21241.081932289464
20561.541202449018,785,21346.541202449018
23268.77469347585,785,24053.77469347585
23390.32293134005,775,24165.32293134005
22754.865069825177,805,23559.865069825177
20592.853927829376,730,21322.853927829376
17721.466964463838,620,18341.466964463838
15427.76626357366,570,15997.76626357366
17719.213793168543,560,18279.213793168543
17493.781852363023,545,18038.781852363023
17329.374155055597,460,17789.374155055597
17161.606177718153,460,17621.606177718153
17874.200815224038,615,18489.200815224038
18460.615809992138,1020,19480.615809992138
18666.972677338686,1180,19846.972677338686
19050.991793788908,1260,20310.991793788908
19757.329216742255,1400,21157.329216742255
20653.826916293456,1530,22183.826916293456
20732.386532028715,1520,22252.386532028715
20573.434420541824,1500,22073.434420541824
20573.434420541824,1490,22063.434420541824
20550.580825975278,1270,21820.580825975278
20529.607266056402,660,21189.607266056402
20541.549688981864,625,21166.549688981864
20472.72647950807,750,21222.72647950807
20543.185749667617,785,21328.185749667617
23331.102865039284,785,24116.102865039284
23452.651102903477,775,24227.651102903477
22756.148495876896,805,23561.148495876896
20592.853927829376,730,21322.853927829376
17721.466964463838,620,18341.466964463838
15513.935201658762,570,16083.935201658762
18088.02041552315,560,18648.02041552315
17242.298002868432,545,17787.298002868432
17061.91513655925,460,17521.91513655925
16836.448342330605,460,17296.448342330605
17208.957628342443,615,17823.957628342443
18028.9295119081,1020,19048.9295119081
18115.587423017707,1180,19295.587423017707
18199.16183128097,1260,19459.16183128097
18898.352252291286,1400,20298.352252291286
19929.443620964154,1530,21459.443620964154
20189.18978194195,1520,21709.18978194195
20475.34253644419,1500,21975.34253644419
20475.34253644419,1490,21965.34253644419
20308.96664583059,1270,21578.96664583059
20393.33858242313,660,21053.33858242313
20368.76691911641,625,20993.76691911641
20142.30577722787,750,20892.30577722787
20166.479701470646,785,20951.479701470646
22075.098256505127,785,22860.098256505127
22202.971365566762,775,22977.971365566762
21741.747816480638,805,22546.747816480638
20364.82643210135,730,21094.82643210135
18837.06968342176,620,19457.06968342176
16384.82383601478,570,16954.82383601478
17680.88937913495,560,18240.88937913495
17242.298002868432,545,17787.298002868432
17094.80139148386,460,17554.80139148386
16753.958490587083,460,17213.958490587083
16426.538257998116,615,17041.538257998116
17709.108350662176,1020,18729.108350662176
18033.09962147555,1180,19213.09962147555
18170.52871907892,1260,19430.52871907892
18898.352252291286,1400,20298.352252291286
19929.443620964154,1530,21459.443620964154
20176.33091900829,1520,21696.33091900829
20513.092894096808,1500,22013.092894096808
20453.928183232776,1490,21943.928183232776
20474.23132730674,1270,21744.23132730674
20434.672692054075,660,21094.672692054075
20427.91727857092,625,21052.91727857092
20141.350383393838,750,20891.350383393838
20162.9492547277,785,20947.9492547277
22218.345825569857,785,23003.345825569857
22346.218934631495,775,23121.218934631495
21741.747816480638,805,22546.747816480638
20364.82643210135,730,21094.82643210135
18689.15585606032,620,19309.15585606032
16384.82383601478,570,16954.82383601478
18510.187628689953,560,19070.187628689953
18022.03468473242,545,18567.03468473242
17608.314301171264,460,18068.314301171264
17103.48091894394,460,17563.48091894394
16561.72443531299,615,17176.72443531299
17762.87693154512,1020,18782.87693154512
18099.02999682954,1180,19279.02999682954
18142.44301064013,1260,19402.44301064013
18802.04404337737,1400,20202.04404337737
19884.948100835172,1530,21414.948100835172
19992.325346894948,1520,21512.325346894948
20077.254938257574,1500,21577.254938257574
20077.254938257574,1490,21567.254938257574
20054.40134369102,1270,21324.40134369102
20054.40134369102,660,20714.40134369102
20054.40134369102,625,20679.40134369102
19906.48751632958,750,20656.48751632958
19906.405508275162,785,20691.405508275162
21885.883122734507,785,22670.883122734507
22054.37892155496,775,22829.37892155496
21564.249583485816,805,22369.249583485816
20189.329195634462,730,20919.329195634462
18417.506225982917,620,19037.506225982917
15980.748624754546,570,16550.748624754546
18383.27606406643,560,18943.27606406643
17895.1231201089,545,18440.1231201089
17297.8707609487,460,17757.8707609487
16229.145896100765,460,16689.145896100767
16961.665415529587,615,17576.665415529587
17892.17288035101,1020,18912.17288035101
18099.02999682954,1180,19279.02999682954
18142.44301064013,1260,19402.44301064013
18802.04404337737,1400,20202.04404337737
19884.948100835172,1530,21414.948100835172
20140.239174256392,1520,21660.239174256392
20051.42035091272,1500,21551.42035091272
20051.42035091272,1490,21541.42035091272
20028.566756346172,1270,21298.566756346172
20028.566756346172,660,20688.566756346172
20054.40134369102,625,20679.40134369102
20054.40134369102,750,20804.40134369102
20054.3193356366,785,20839.3193356366
21885.883122734507,785,22670.883122734507
22054.37892155496,775,22829.37892155496
21564.249583485816,805,22369.249583485816
20189.329195634462,730,20919.329195634462
18417.506225982917,620,19037.506225982917
15980.748624754546,570,16550.748624754546
16894.99491748442,560,17454.99491748442
16218.280853990294,545,16763.280853990294
15875.625575090753,460,16335.625575090753
15625.100194732235,460,16085.100194732235
16169.997586847618,615,16784.997586847618
17371.151108180424,1020,18391.151108180424
17738.69890689963,1180,18918.69890689963
17911.409919717466,1260,19171.409919717466
18802.04404337737,1400,20202.04404337737
19884.948100835172,1530,21414.948100835172
20013.35426225056,1520,21533.35426225056
20084.635663155706,1500,21584.635663155706
20097.494526089355,1490,21587.494526089355
20061.782068589164,1270,21331.782068589164
20061.782068589164,660,20721.782068589164
20096.826160445806,625,20721.826160445806
20061.782068589164,750,20811.782068589164
20061.70006053474,785,20846.70006053474
22035.535520849735,785,22820.535520849735
22204.03131967019,775,22979.03131967019
21712.16341084726,805,22517.16341084726
20335.24407666933,730,21065.24407666933
18807.487327989744,620,19427.487327989744
16355.235329978683,570,16925.235329978685
18874.883597316573,560,19434.883597316573
18211.41588481325,545,18756.41588481325
17972.391108986987,460,18432.391108986987
17695.48476262102,460,18155.48476262102
18201.613872108243,615,18816.613872108243
18786.47891464773,1020,19806.47891464773
18920.512878797956,1180,20100.512878797956
19346.815348109074,1260,20606.815348109074
20121.00623529266,1400,21521.00623529266
21151.597354833535,1530,22681.597354833535
21125.028795401595,1520,22645.028795401595
21017.61259551597,1500,22517.61259551597
21132.173747143257,1490,22622.173747143257
21109.32015257672,1270,22379.32015257672
21183.633801294185,660,21843.633801294185
21171.49045863538,625,21796.49045863538
20908.882216558202,750,21658.882216558202
20857.58002791205,785,21642.58002791205
23619.555945468113,785,24404.555945468113
23745.423957599087,775,24520.423957599087
23176.445925402837,805,23981.445925402837
20952.032804594637,730,21682.032804594637
18320.984796127494,620,18940.984796127494
16112.16858217001,570,16682.16858217001
18874.883597316573,560,19434.883597316573
18357.53988638689,545,18902.53988638689
17867.33879127013,460,18327.33879127013
17590.432444904163,460,18050.432444904163
18205.824985702908,615,18820.824985702908
18790.6900282424,1020,19810.6900282424
18924.723992392617,1180,20104.723992392617
19351.026461703732,1260,20611.026461703732
20121.00623529266,1400,21521.00623529266
21130.424925382675,1530,22660.424925382675
21056.353200425765,1520,22576.353200425765
21082.56707502232,1500,22582.56707502232
21098.33107328393,1490,22588.33107328393
21075.477478717392,1270,22345.477478717392
21154.95968506491,660,21814.95968506491
21131.87236754326,625,21756.87236754326
20834.252836831205,750,21584.252836831205
20969.668636698472,785,21754.668636698472
23619.555945468113,785,24404.555945468113
23745.423957599087,775,24520.423957599087
23135.161020604555,805,23940.161020604555
20952.032804594637,730,21682.032804594637
18320.984796127494,620,18940.984796127494
16112.16858217001,570,16682.16858217001
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17599.18065410982,615,18214.18065410982
18181.273824409793,1020,19201.273824409793
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18924.123283393965,1400,20324.123283393965
19985.85491140092,1530,21515.85491140092
20106.091020394335,1520,21626.091020394335
20798.556780941897,1500,22298.556780941897
20853.227450423507,1490,22343.227450423507
20775.70318637535,1270,22045.70318637535
20775.70318637535,660,21435.70318637535
20622.499839503576,625,21247.499839503576
20297.5306226412,750,21047.5306226412
20297.44861458677,785,21082.44861458677
22328.43958843242,785,23113.43958843242
22506.66359270889,775,23281.66359270889
21692.784907586924,805,22497.784907586924
20335.24407666933,730,21065.24407666933
18807.487327989744,620,19427.487327989744
16355.235329978683,570,16925.235329978685
18932.360992460828,560,19492.360992460828
18306.908113585654,545,18851.908113585654
17608.314301171264,460,18068.314301171264
17103.48091894394,460,17563.48091894394
17436.064583659565,615,18051.064583659565
18123.205971273674,1020,19143.205971273674
18099.02999682954,1180,19279.02999682954
18305.561131291743,1260,19565.561131291743
18902.9508539431,1400,20302.9508539431
19998.71377433456,1530,21528.71377433456
20128.27624931732,1520,21648.27624931732
20371.56954437634,1500,21871.56954437634
20920.176775853717,1490,22410.176775853717
20978.00680563201,1270,22248.00680563201
20897.32318128717,660,21557.32318128717
20723.941752624425,625,21348.941752624425
20293.25390260299,750,21043.25390260299
20293.171894548574,785,21078.171894548574
22413.783320469884,785,23198.783320469884
22554.019143735903,775,23329.019143735903
22106.158807118132,805,22911.158807118132
20208.359164663507,730,20938.359164663507
18659.573500628296,620,19279.573500628296
16355.235329978683,570,16925.235329978685
18932.360992460828,560,19492.360992460828
18037.0770121151,545,18582.0770121151
17662.173090914082,460,18122.173090914082
17103.48091894394,460,17563.48091894394
17436.064583659565,615,18051.064583659565
18123.205971273674,1020,19143.205971273674
18262.14811748116,1180,19442.14811748116
18200.510863776246,1260,19460.510863776246
18881.46269348272,1400,20281.46269348272
20141.7112188333,1530,21671.7112188333
20216.162231041926,1520,21736.162231041926
20798.556780941897,1500,22298.556780941897
20853.227450423507,1490,22343.227450423507
20859.047972086235,1270,22129.047972086235
20897.32318128717,660,21557.32318128717
20807.286538335306,625,21432.286538335306
20439.05192216031,750,21189.05192216031
20416.956902097176,785,21201.956902097176
22483.78539572602,785,23268.78539572602
22554.019143735903,775,23329.019143735903
21873.538860342367,805,22678.538860342367
20315.865573408988,730,21045.865573408988
18788.10882472941,620,19408.10882472941
16674.002687725268,570,17244.002687725268
18932.360992460828,560,19492.360992460828
18306.908113585654,545,18851.908113585654
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17599.18065410982,615,18214.18065410982
18177.062710815124,1020,19197.062710815124
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18881.46269348272,1400,20281.46269348272
19964.366750940517,1530,21494.366750940517
20239.36025943705,1520,21759.36025943705
20853.227450423507,1500,22353.227450423507
20920.176775853717,1490,22410.176775853717
20897.32318128717,1270,22167.32318128717
20978.00680563201,660,21638.00680563201
20978.00680563201,625,21603.00680563201
20417.03891015161,750,21167.03891015161
20373.80016345667,785,21158.80016345667
22483.78539572602,785,23268.78539572602
22658.259581713966,775,23433.259581713966
21895.72408926536,805,22700.72408926536
20315.865573408988,730,21045.865573408988
18788.10882472941,620,19408.10882472941
16674.002687725268,570,17244.002687725268
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17599.18065410982,615,18214.18065410982
18286.324091925282,1020,19306.324091925282
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18881.46269348272,1400,20281.46269348272
20261.74435789202,1530,21791.74435789202
20321.01567922681,1520,21841.01567922681
20920.176775853717,1500,22420.176775853717
21000.86040019855,1490,22490.86040019855
20978.00680563201,1270,22248.00680563201
21180.2509690492,660,21840.2509690492
21180.2509690492,625,21805.2509690492
20814.671363636167,750,21564.671363636167
20858.527220940647,785,21643.527220940647
22655.545115112538,785,23440.545115112538
22724.731210227157,775,23499.731210227157
22016.53835504247,805,22821.53835504247
20557.96565127614,730,21287.96565127614
19030.208902596558,620,19650.208902596558
16931.380866131567,570,17501.380866131567
18869.710939283785,560,19429.710939283785
18352.36722835411,545,18897.36722835411
17867.33879127013,460,18327.33879127013
17590.432444904163,460,18050.432444904163
18205.824985702908,615,18820.824985702908
18790.6900282424,1020,19810.6900282424
18924.723992392617,1180,20104.723992392617
19351.026461703732,1260,20611.026461703732
20002.80392604895,1400,21402.80392604895
21026.701138147484,1530,22556.701138147484
21011.734668215144,1520,22531.734668215144
21215.51853285415,1500,22715.51853285415
21215.51853285415,1490,22705.51853285415
21180.521595628798,1270,22450.521595628798
21171.49045863538,660,21831.49045863538
21171.49045863538,625,21796.49045863538
20899.207316337557,750,21649.207316337557
20904.714157192117,785,21689.714157192117
23617.296623568738,785,24402.296623568738
23740.49117312549,775,24515.49117312549
23232.978177719873,805,24037.978177719873
20973.149878608758,730,21703.149878608758
18342.101870141618,620,18962.101870141618
16310.972507704128,570,16880.97250770413
18874.883597316573,560,19434.883597316573
18357.53988638689,545,18902.53988638689
17867.33879127013,460,18327.33879127013
17590.432444904163,460,18050.432444904163
18205.824985702908,615,18820.824985702908
18790.6900282424,1020,19810.6900282424
18924.723992392617,1180,20104.723992392617
19351.026461703732,1260,20611.026461703732
20052.33064031682,1400,21452.33064031682
21033.395045589827,1530,22563.395045589827
21026.393607943395,1520,22546.393607943395
21215.51853285415,1500,22715.51853285415
21197.249188529888,1490,22687.249188529888
21163.990822058327,1270,22433.990822058327
21183.633801294185,660,21843.633801294185
21171.49045863538,625,21796.49045863538
20873.050847379098,750,21623.050847379098
20857.58002791205,785,21642.58002791205
23689.558020724246,785,24474.558020724246
23815.426032855215,775,24590.426032855215
23234.435870887257,805,24039.435870887257
20952.032804594637,730,21682.032804594637
18320.984796127494,620,18940.984796127494
16112.16858217001,570,16682.16858217001
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18181.273824409793,1020,19201.273824409793
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
19058.80716137549,1400,20458.80716137549
20148.92587742123,1530,21678.92587742123
20328.980711512715,1520,21848.980711512715
20371.56954437634,1500,21871.56954437634
20798.556780941897,1490,22288.556780941897
20775.70318637535,1270,22045.70318637535
20859.047972086235,660,21519.047972086235
20778.612422106035,625,21403.612422106035
20814.671363636167,750,21564.671363636167
20858.527220940647,785,21643.527220940647
22584.495386961138,785,23369.495386961138
22724.731210227157,775,23499.731210227157
22148.01571809603,805,22953.01571809603
20557.96565127614,730,21287.96565127614
18809.225898743534,620,19429.225898743534
16931.380866131567,570,17501.380866131567
19045.93599723368,560,19605.93599723368
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18181.273824409793,1020,19201.273824409793
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18881.46269348272,1400,20281.46269348272
20261.74435789202,1530,21791.74435789202
20380.166038681313,1520,21900.166038681313
21000.86040019855,1500,22500.86040019855
21203.104563615747,1490,22693.104563615747
21059.957454417683,1270,22329.957454417683
21269.5208366922,660,21929.5208366922
21180.2509690492,625,21805.2509690492
20889.228986315546,750,21639.228986315546
20858.527220940647,785,21643.527220940647
22659.05095943915,785,23444.05095943915
22799.28678270517,775,23574.28678270517
22106.158807118132,805,22911.158807118132
20580.150880199137,730,21310.150880199137
19030.208902596558,620,19650.208902596558
16931.380866131567,570,17501.380866131567
19045.93599723368,560,19605.93599723368
18420.4831183585,545,18965.4831183585
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18181.273824409793,1020,19201.273824409793
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
19051.36288023517,1400,20451.36288023517
20312.92968506062,1530,21842.92968506062
20450.168113937445,1520,21970.168113937445
20920.176775853717,1500,22420.176775853717
20920.176775853717,1490,22410.176775853717
20978.00680563201,1270,22248.00680563201
20978.00680563201,660,21638.00680563201
20978.00680563201,625,21603.00680563201
20504.00640166666,750,21254.00640166666
20416.956902097176,785,21201.956902097176
22494.41158937798,785,23279.41158937798
22554.019143735903,775,23329.019143735903
21873.538860342367,805,22678.538860342367
20336.982647423112,730,21066.982647423112
18788.10882472941,620,19408.10882472941
16931.380866131567,570,17501.380866131567
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18181.273824409793,1020,19201.273824409793
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
19110.51323968968,1400,20510.51323968968
20312.92968506062,1530,21842.92968506062
20528.467354099914,1520,22048.467354099914
20920.176775853717,1500,22420.176775853717
20994.734398533095,1490,22484.734398533095
20897.32318128717,1270,22167.32318128717
21180.2509690492,660,21840.2509690492
21180.2509690492,625,21805.2509690492
20776.39615443523,750,21526.39615443523
20776.314146380813,785,21561.314146380813
22584.495386961138,785,23369.495386961138
22724.731210227157,775,23499.731210227157
21839.191836948325,805,22644.191836948325
20336.982647423112,730,21066.982647423112
18809.225898743534,620,19429.225898743534
16674.002687725268,570,17244.002687725268
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18181.273824409793,1020,19201.273824409793
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
19058.80716137549,1400,20458.80716137549
20261.74435789202,1530,21791.74435789202
20328.980711512715,1520,21848.980711512715
20920.176775853717,1500,22420.176775853717
20920.176775853717,1490,22410.176775853717
20897.32318128717,1270,22167.32318128717
21180.2509690492,660,21840.2509690492
21009.791077325302,625,21634.791077325302
20814.671363636167,750,21564.671363636167
20747.64003015154,785,21532.64003015154
22584.495386961138,785,23369.495386961138
22724.731210227157,775,23499.731210227157
22106.158807118132,805,22911.158807118132
20523.618627882104,730,21253.618627882104
18995.861879202526,620,19615.861879202526
16965.416258918794,570,17535.416258918794
18869.710939283785,560,19429.710939283785
18352.36722835411,545,18897.36722835411
17867.33879127013,460,18327.33879127013
17590.432444904163,460,18050.432444904163
18205.824985702908,615,18820.824985702908
18790.6900282424,1020,19810.6900282424
18924.723992392617,1180,20104.723992392617
19424.052583966753,1260,20684.052583966753
20096.28900768933,1400,21496.28900768933
21092.6930195423,1530,22622.6930195423
21189.15089315554,1520,22709.15089315554
21203.375190195347,1500,22703.375190195347
21203.375190195347,1490,22693.375190195347
21180.521595628798,1270,22450.521595628798
21236.635606868273,660,21896.635606868273
21236.635606868273,625,21861.635606868273
21071.776865261512,750,21821.776865261512
21142.23818562242,785,21927.23818562242
23768.131987869026,785,24553.131987869026
23894.0,775,24669.0
23175.824714390583,805,23980.824714390583
21106.554430941276,730,21836.554430941276
18505.2732960286,620,19125.2732960286
16477.406829056505,570,17047.406829056505
18892.07453572515,560,19452.07453572515
18367.725286746325,545,18912.725286746325
17877.52419162956,460,18337.52419162956
17585.25978687138,460,18045.25978687138
18205.824985702908,615,18820.824985702908
18790.6900282424,1020,19810.6900282424
18919.551334359836,1180,20099.551334359836
19418.87992593397,1260,20678.87992593397
20121.00623529266,1400,21521.00623529266
21151.597354833535,1530,22681.597354833535
21125.028795401595,1520,22645.028795401595
20943.290745993054,1500,22443.290745993054
21056.41060606385,1490,22546.41060606385
20882.297255515376,1270,22152.297255515376
20881.231150807864,660,21541.231150807864
20848.69445521523,625,21473.69445521523
20819.101848776412,750,21569.101848776412
20889.561118935966,785,21674.561118935966
23656.412415327515,785,24441.412415327515
23784.654560634062,775,24559.654560634062
23234.435870887257,805,24039.435870887257
20973.149878608758,730,21703.149878608758
18342.101870141618,620,18962.101870141618
16310.972507704128,570,16880.97250770413
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18181.273824409793,1020,19201.273824409793
18157.097849965663,1180,19337.097849965663
18195.338205743465,1260,19455.338205743465
18915.80971687675,1400,20315.80971687675
20382.931760316755,1530,21912.931760316755
20528.467354099914,1520,22048.467354099914
20609.511813884208,1500,22109.511813884208
20609.511813884208,1490,22099.511813884208
20775.70318637535,1270,22045.70318637535
20456.533989162093,660,21116.533989162093
20304.224530083535,625,20929.224530083535
20074.640931522812,750,20824.640931522812
20074.558923468387,785,20859.558923468387
22195.17239959106,785,22980.17239959106
22204.03131967019,775,22979.03131967019
21692.784907586924,805,22497.784907586924
20336.527502721063,730,21066.527502721063
18807.487327989744,620,19427.487327989744
16674.002687725268,570,17244.002687725268
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18286.324091925282,1020,19306.324091925282
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18924.123283393965,1400,20324.123283393965
19985.85491140092,1530,21515.85491140092
20093.232157460683,1520,21613.232157460683
20522.544322369155,1500,22022.544322369155
20320.384217207742,1490,21810.384217207742
20456.533989162093,1270,21726.533989162093
20586.658219317662,660,21246.658219317662
20394.146361759205,625,21019.146361759205
20074.640931522812,750,20824.640931522812
20074.558923468387,785,20859.558923468387
22035.535520849735,785,22820.535520849735
22204.03131967019,775,22979.03131967019
21692.784907586924,805,22497.784907586924
20335.24407666933,730,21065.24407666933
18807.487327989744,620,19427.487327989744
16674.002687725268,570,17244.002687725268
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17599.18065410982,615,18214.18065410982
18286.324091925282,1020,19306.324091925282
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18924.123283393965,1400,20324.123283393965
19985.85491140092,1530,21515.85491140092
20093.232157460683,1520,21613.232157460683
20697.11486782105,1500,22197.11486782105
20798.556780941897,1490,22288.556780941897
20586.658219317662,1270,21856.658219317662
20859.047972086235,660,21519.047972086235
20778.612422106035,625,21403.612422106035
20417.03891015161,750,21167.03891015161
20416.956902097176,785,21201.956902097176
22485.5034644662,785,23270.5034644662
22554.019143735903,775,23329.019143735903
21895.72408926536,805,22700.72408926536
20336.982647423112,730,21066.982647423112
18809.225898743534,620,19429.225898743534
16931.380866131567,570,17501.380866131567
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18286.324091925282,1020,19306.324091925282
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18924.123283393965,1400,20324.123283393965
20007.027340851768,1530,21537.027340851768
20093.232157460683,1520,21613.232157460683
20712.878866082654,1500,22212.878866082654
20920.176775853717,1490,22410.176775853717
20897.32318128717,1270,22167.32318128717
20859.047972086235,660,21519.047972086235
20723.941752624425,625,21348.941752624425
20264.99392704856,750,21014.99392704856
20207.82816251111,785,20992.82816251111
22418.060040508084,785,23203.060040508084
22586.55583932854,775,23361.55583932854
21873.538860342367,805,22678.538860342367
20336.982647423112,730,21066.982647423112
18809.225898743534,620,19429.225898743534
16931.380866131567,570,17501.380866131567
19045.93599723368,560,19605.93599723368
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18181.273824409793,1020,19201.273824409793
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18924.123283393965,1400,20324.123283393965
20007.027340851768,1530,21537.027340851768
20114.40458691154,1520,21634.40458691154
20371.56954437634,1500,21871.56954437634
20320.384217207742,1490,21810.384217207742
20418.718025065933,1270,21688.718025065933
20586.658219317662,660,21246.658219317662
20534.896785566732,625,21159.896785566732
20293.25390260299,750,21043.25390260299
20293.171894548574,785,21078.171894548574
22418.060040508084,785,23203.060040508084
22496.935387252874,775,23271.935387252874
21895.72408926536,805,22700.72408926536
20315.865573408988,730,21045.865573408988
18788.10882472941,620,19408.10882472941
16674.002687725268,570,17244.002687725268
18874.883597316573,560,19434.883597316573
18357.53988638689,545,18902.53988638689
17867.33879127013,460,18327.33879127013
17590.432444904163,460,18050.432444904163
18201.613872108243,615,18816.613872108243
18786.47891464773,1020,19806.47891464773
18919.551334359836,1180,20099.551334359836
19418.87992593397,1260,20678.87992593397
20002.80392604895,1400,21402.80392604895
21033.395045589827,1530,22563.395045589827
21019.699700501053,1520,22539.699700501053
21215.51853285415,1500,22715.51853285415
21215.51853285415,1490,22705.51853285415
21163.990822058327,1270,22433.990822058327
21165.36445696992,660,21825.36445696992
21131.87236754326,625,21756.87236754326
20857.122833008638,750,21607.122833008638
20979.343536919114,785,21764.343536919114
23619.555945468113,785,24404.555945468113
23745.423957599087,775,24520.423957599087
23234.435870887257,805,24039.435870887257
20952.032804594637,730,21682.032804594637
18320.984796127494,620,18940.984796127494
16112.16858217001,570,16682.16858217001
18874.883597316573,560,19434.883597316573
18357.53988638689,545,18902.53988638689
17867.33879127013,460,18327.33879127013
17695.48476262102,460,18155.48476262102
18201.613872108243,615,18816.613872108243
18786.47891464773,1020,19806.47891464773
18924.723992392617,1180,20104.723992392617
19351.026461703732,1260,20611.026461703732
20121.00623529266,1400,21521.00623529266
21092.6930195423,1530,22622.6930195423
21204.914891417153,1520,22724.914891417153
21215.51853285415,1500,22715.51853285415
21203.375190195347,1490,22693.375190195347
