base_demand_MW,ev_demand_MW,total_demand_MW,h2_electrolyzer_MW
40017.55118712012,785,40802.55118712012,150
44216.53272149343,785,45001.53272149343,150
44469.73153859917,775,45244.73153859917,150
42918.36256336091,805,43723.36256336091,150
40189.40860039479,730,40919.40860039479,150
37164.330032824335,620,37784.330032824335,150
32308.686250634415,570,32878.68625063442,150
35978.33769632497,560,36538.33769632497,150
35041.2775793655,545,35586.2775793655,150
34233.238398502195,460,34693.238398502195,150
33455.972712260926,460,33915.972712260926,150
34306.9843655629,615,34921.9843655629,150
35667.58243746067,1020,36687.58243746067,150
35675.83958251194,1180,36855.83958251194,150
35706.5704517539,1260,36966.5704517539,150
37254.35889506725,1400,38654.35889506725,150
39356.67105645776,1530,40886.67105645776,150
39747.7122335517,1520,41267.7122335517,150
39974.10171638081,1500,41474.10171638081,150
40178.62640902008,1490,41668.62640902008,150
40133.37449363827,1270,41403.37449363827,150
40785.34389008847,660,41445.34389008847,150
40887.527074988,625,41512.527074988,150
39710.90014342144,750,40460.90014342144,150
39753.66760807982,785,40538.66760807982,150
43636.55150262152,785,44421.55150262152,150
43889.750319727245,775,44664.750319727245,150
42915.82127879743,805,43720.82127879743,150
39896.52758423488,730,40626.52758423488,150
36871.449016664425,620,37491.449016664425,150
32308.686250634415,570,32878.68625063442,150
35978.33769632497,560,36538.33769632497,150
34963.139168378824,545,35508.139168378824,150
34233.238398502195,460,34693.238398502195,150
31724.722603397062,460,32184.722603397062,150
32478.383977986115,615,33093.383977986115,150
34954.09446868647,1020,35974.09446868647,150
35675.83958251194,1180,36855.83958251194,150
35706.5704517539,1260,36966.5704517539,150
37220.64018966122,1400,38620.64018966122,150
40148.29337665865,1530,41678.29337665865,150
40675.41506469838,1520,42195.41506469838,150
40653.09966334791,1500,42153.09966334791,150
40658.39332959514,1490,42148.39332959514,150
40613.14141421335,1270,41883.14141421335,150
40607.84774796613,660,41267.84774796613,150
40133.37449363827,625,40758.37449363827,150
39685.43858306666,750,40435.43858306666,150
39728.206047725056,785,40513.206047725056,150
43636.55150262152,785,44421.55150262152,150
43889.750319727245,775,44664.750319727245,150
42877.45031762504,805,43682.45031762504,150
39896.52758423488,730,40626.52758423488,150
36871.449016664425,620,37491.449016664425,150
32308.686250634415,570,32878.68625063442,150
35978.33769632497,560,36538.33769632497,150
35041.2775793655,545,35586.2775793655,150
34233.238398502195,460,34693.238398502195,150
33455.972712260926,460,33915.972712260926,150
32575.722078019022,615,33190.722078019026,150
35667.58243746067,1020,36687.58243746067,150
35675.83958251194,1180,36855.83958251194,150
35813.2110335395,1260,37073.2110335395,150
37212.43581889001,1400,38612.43581889001,150
39665.278808079136,1530,41195.278808079136,150
39991.12345148405,1520,41511.12345148405,150
41204.91971446137,1500,42704.91971446137,150
41035.27070182973,1490,42525.27070182973,150
41159.66779907959,1270,42429.66779907959,150
40613.14141421335,660,41273.14141421335,150
40210.31533442332,625,40835.31533442332,150
39974.783722461725,750,40724.783722461725,150
40017.55118712012,785,40802.55118712012,150
44235.79533371973,785,45020.79533371973,150
44488.99415082547,775,45263.99415082547,150
43235.35736595373,805,44040.35736595373,150
40189.40860039479,730,40919.40860039479,150
37164.330032824335,620,37784.330032824335,150
32802.24755610833,570,33372.24755610833,150
36295.35685627783,560,36855.35685627783,150
35300.49672395943,545,35845.49672395943,150
34627.16592276008,460,35087.16592276008,150
34301.21573079503,460,34761.21573079503,150
35655.52148468421,615,36270.52148468421,150
36630.05134049482,1020,37650.05134049482,150
36887.33813452612,1180,38067.33813452612,150
37725.03646078992,1260,38985.03646078992,150
39222.79082703496,1400,40622.79082703496,150
41249.339420042015,1530,42779.339420042015,150
41447.129302632085,1520,42967.129302632085,150
41441.551467184465,1500,42941.551467184465,150
41441.551467184465,1490,42931.551467184465,150
41463.310708814184,1270,42733.310708814184,150
41378.41718997826,660,42038.41718997826,150
41244.71152163569,625,41869.71152163569,150
40828.046401786785,750,41578.046401786785,150
40967.56130049728,785,41752.56130049728,150
46487.85654459471,785,47272.85654459471,150
46728.53161908333,775,47503.53161908333,150
45442.48330712735,805,46247.48330712735,150
41119.721728625045,730,41849.721728625045,150
35910.03559923172,620,36530.03559923172,150
31930.055148477433,570,32500.055148477433,150
35646.63916739207,560,36206.63916739207,150
34720.39371828736,545,35265.39371828736,150
34040.39305999889,460,34500.39305999889,150
34038.022276955664,460,34498.022276955664,150
35449.01978632224,615,36064.01978632224,150
36402.15576090366,1020,37422.15576090366,150
36810.758594581566,1180,37990.758594581566,150
37715.748187497236,1260,38975.748187497236,150
39152.83242945944,1400,40552.83242945944,150
40713.42066547028,1530,42243.42066547028,150
40875.60008769172,1520,42395.60008769172,150
40699.49637465125,1500,42199.49637465125,150
40699.49637465125,1490,42189.49637465125,150
40721.25561628096,1270,41991.25561628096,150
40703.37325445655,660,41363.37325445655,150
40657.65854923414,625,41282.65854923414,150
40305.21566867292,750,41055.21566867292,150
40475.940464706015,785,41260.940464706015,150
46270.576714418035,785,47055.576714418035,150
46511.25178890665,775,47286.25178890665,150
45040.10783849795,805,45845.10783849795,150
40778.012324718475,730,41508.012324718475,150
35092.44021411536,620,35712.44021411536,150
30718.812348743588,570,31288.812348743588,150
35815.703603382906,560,36375.703603382906,150
34675.39755518593,545,35220.39755518593,150
33783.93441620872,460,34243.93441620872,150
33337.49242371915,460,33797.49242371915,150
34075.09011936627,615,34690.09011936627,150
35805.33954668876,1020,36825.33954668876,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37343.09275766841,1400,38743.09275766841,150
39454.875872551864,1530,40984.875872551864,150
39943.73214797934,1520,41463.73214797934,150
40580.547206928844,1500,42080.547206928844,150
40991.86182669046,1490,42481.86182669046,150
40572.286002317574,1270,41842.286002317574,150
40584.1764535738,660,41244.1764535738,150
40469.79429085763,625,41094.79429085763,150
39913.91062017862,750,40663.91062017862,150
39931.21652448226,785,40716.21652448226,150
44026.525015433996,785,44811.525015433996,150
44279.72383253973,775,45054.72383253973,150
43012.000374448755,805,43817.000374448755,150
40323.9586572185,730,41053.9586572185,150
37298.880089648046,620,37918.880089648046,150
32443.240367018137,570,33013.24036701814,150
35009.55211792219,560,35569.55211792219,150
34141.10668417641,545,34686.10668417641,150
33742.40917691202,460,34202.40917691202,150
33174.156026896126,460,33634.156026896126,150
32428.500104638006,615,33043.500104638006,150
34968.09183158559,1020,35988.09183158559,150
35706.95610995442,1180,36886.95610995442,150
35872.431894900365,1260,37132.431894900365,150
37178.497897243666,1400,38578.497897243666,150
39322.733134811424,1530,40852.733134811424,150
39811.589410238914,1520,41331.589410238914,150
39928.602167838675,1500,41428.602167838675,150
39933.70097520564,1490,41423.70097520564,150
39913.91062017862,1270,41183.91062017862,150
39883.3502524569,660,40543.3502524569,150
39934.504768086736,625,40559.504768086736,150
39641.62375192684,750,40391.62375192684,150
39684.39121658523,785,40469.39121658523,150
43767.65905256055,785,44552.65905256055,150
44020.85786966627,775,44795.85786966627,150
42757.49031946126,805,43562.49031946126,150
40031.077641058604,730,40761.077641058604,150
37005.99907348814,620,37625.99907348814,150
32443.240367018137,570,33013.24036701814,150
35217.5599130462,560,35777.5599130462,150
34270.976068313736,545,34815.976068313736,150
33849.05178847763,460,34309.05178847763,150
33337.49242371915,460,33797.49242371915,150
34181.73882027189,615,34796.73882027189,150
35862.03130216616,1020,36882.03130216616,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37471.37891340358,1400,38871.37891340358,150
39615.61415097131,1530,41145.61415097131,150
40104.47042639882,1520,41624.47042639882,150
39933.70097520564,1500,41433.70097520564,150
39959.16253556041,1490,41449.16253556041,150
39888.449059823855,1270,41158.449059823855,150
39913.91062017862,660,40573.91062017862,150
39888.449059823855,625,40513.449059823855,150
39934.504768086736,750,40684.504768086736,150
39977.27223274514,785,40762.27223274514,150
43767.65905256055,785,44552.65905256055,150
44020.85786966627,775,44795.85786966627,150
42757.49031946126,805,43562.49031946126,150
40031.077641058604,730,40761.077641058604,150
36526.686823633696,620,37146.686823633696,150
31553.35639688309,570,32123.35639688309,150
34888.12255903638,560,35448.12255903638,150
34019.67712529061,545,34564.67712529061,150
32759.53692529,460,33219.53692529,150
33174.156026896126,460,33634.156026896126,150
34075.09011936627,615,34690.09011936627,150
35241.23526699852,1020,36261.23526699852,150
35706.95610995442,1180,36886.95610995442,150
35872.431894900365,1260,37132.431894900365,150
37178.497897243666,1400,38578.497897243666,150
39322.733134811424,1530,40852.733134811424,150
40104.47042639882,1520,41624.47042639882,150
39926.7104128761,1500,41426.7104128761,150
39926.7104128761,1490,41416.7104128761,150
39881.458497494306,1270,41151.458497494306,150
40213.35188530747,660,40873.35188530747,150
40448.88349726908,625,41073.88349726908,150
40232.614497533774,750,40982.614497533774,150
40210.18542850315,785,40995.18542850315,150
44484.5611112994,785,45269.5611112994,150
44737.759928405125,775,45512.759928405125,150
42993.14371822303,805,43798.14371822303,150
40323.9586572185,730,41053.9586572185,150
37298.880089648046,620,37918.880089648046,150
33074.42481623997,570,33644.42481623997,150
35815.703603382906,560,36375.703603382906,150
34675.39755518593,545,35220.39755518593,150
33575.92662108471,460,34035.92662108471,150
33337.49242371915,460,33797.49242371915,150
34075.09011936627,615,34690.09011936627,150
35698.69896490315,1020,36718.69896490315,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37310.6406349841,1400,38710.6406349841,150
39806.031872591324,1530,41336.031872591324,150
40275.625535792504,1520,41795.625535792504,150
40991.86182669046,1500,42491.86182669046,150
41310.216581885135,1490,42800.216581885135,150
41264.96466650335,1270,42534.96466650335,150
41711.34982515286,660,42371.34982515286,150
41711.34982515286,625,42336.34982515286,150
40782.95280924522,750,41532.95280924522,150
40825.72027390361,785,41610.72027390361,150
44441.960088601234,785,45226.960088601234,150
44639.201930590556,775,45414.201930590556,150
43627.93711628978,805,44432.93711628978,150
40266.73103982035,730,40996.73103982035,150
37260.509128475656,620,37880.509128475656,150
33074.42481623997,570,33644.42481623997,150
35646.63916739207,560,36206.63916739207,150
34720.39371828736,545,35265.39371828736,150
34040.39305999889,460,34500.39305999889,150
33830.00636271165,460,34290.00636271165,150
35449.01978632224,615,36064.01978632224,150
36610.16761558768,1020,37630.16761558768,150
36810.758594581566,1180,37990.758594581566,150
37571.1507196598,1260,38831.1507196598,150
39048.99700363766,1400,40448.99700363766,150
40580.33205024856,1530,42110.33205024856,150
40850.87330769795,1520,42370.87330769795,150
40766.50753166276,1500,42266.50753166276,150
40799.23976398745,1490,42289.23976398745,150
40753.98784860567,1270,42023.98784860567,150
40736.10548678125,660,41396.10548678125,150
40736.10548678125,625,41361.10548678125,150
40336.42962555552,750,41086.42962555552,150
40475.940464706015,785,41260.940464706015,150
45795.23065468901,785,46580.23065468901,150
46044.4592221093,775,46819.4592221093,150
45233.79350592242,805,46038.79350592242,150
40778.012324718475,730,41508.012324718475,150
35092.44021411536,620,35712.44021411536,150
30718.812348743588,570,31288.812348743588,150
35646.63916739207,560,36206.63916739207,150
34720.39371828736,545,35265.39371828736,150
34040.39305999889,460,34500.39305999889,150
33830.00636271165,460,34290.00636271165,150
35241.00793163822,615,35856.00793163822,150
36402.15576090366,1020,37422.15576090366,150
36810.758594581566,1180,37990.758594581566,150
37571.1507196598,1260,38831.1507196598,150
39121.06637241608,1400,40521.06637241608,150
40730.02020633294,1530,42260.02020633294,150
40850.87330769795,1520,42370.87330769795,150
40766.50753166276,1500,42266.50753166276,150
40766.50753166276,1490,42256.50753166276,150
40654.24445926948,1270,41924.24445926948,150
40636.36209744505,660,41296.36209744505,150
40600.88154299662,625,41225.88154299662,150
40505.490001986356,750,41255.490001986356,150
40645.00490069686,785,41430.00490069686,150
46197.419383558154,785,46982.419383558154,150
46438.09445804677,775,47213.09445804677,150
45040.10783849795,805,45845.10783849795,150
40778.012324718475,730,41508.012324718475,150
35092.44021411536,620,35712.44021411536,150
30718.812348743588,570,31288.812348743588,150
36050.833318903955,560,36610.833318903955,150
34910.52727070698,545,35455.52727070698,150
33575.92662108471,460,34035.92662108471,150
33129.48462859514,460,33589.48462859514,150
34030.416691285274,615,34645.416691285274,150
35654.02756660216,1020,36674.02756660216,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37310.6406349841,1400,38710.6406349841,150
39454.875872551864,1530,40984.875872551864,150
40294.88814801881,1520,41814.88814801881,150
40822.21281405882,1500,42322.21281405882,150
40991.86182669046,1490,42481.86182669046,150
40946.60991130868,1270,42216.60991130868,150
40745.74694179441,660,41405.74694179441,150
40423.59243843455,625,41048.59243843455,150
40167.417963844746,750,40917.417963844746,150
40275.38196219219,785,41060.38196219219,150
44345.23295234917,785,45130.23295234917,150
44598.431769454895,775,45373.431769454895,150
43012.000374448755,805,43817.000374448755,150
40323.9586572185,730,41053.9586572185,150
37298.880089648046,620,37918.880089648046,150
33074.42481623997,570,33644.42481623997,150
36050.833318903955,560,36610.833318903955,150
34910.52727070698,545,35455.52727070698,150
33575.92662108471,460,34035.92662108471,150
33129.48462859514,460,33589.48462859514,150
34238.44275442932,615,34853.44275442932,150
35654.02756660216,1020,36674.02756660216,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37317.63119731365,1400,38717.63119731365,150
39487.327995236155,1530,41017.327995236155,150
39943.73214797934,1520,41463.73214797934,150
40617.53791769936,1500,42117.53791769936,150
40822.21281405882,1490,42312.21281405882,150
40540.58895779429,1270,41810.58895779429,150
40380.414958215595,660,41040.414958215595,150
40469.79429085763,625,41094.79429085763,150
40213.35188530747,750,40963.35188530747,150
40414.710121142416,785,41199.710121142416,150
44484.5611112994,785,45269.5611112994,150
44579.16915722858,775,45354.16915722858,150
43012.000374448755,805,43817.000374448755,150
40285.58769604611,730,41015.58769604611,150
37260.509128475656,620,37880.509128475656,150
33074.42481623997,570,33644.42481623997,150
35815.703603382906,560,36375.703603382906,150
34675.39755518593,545,35220.39755518593,150
33575.92662108471,460,34035.92662108471,150
33129.48462859514,460,33589.48462859514,150
34238.44275442932,615,34853.44275442932,150
35862.03130216616,1020,36882.03130216616,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37310.6406349841,1400,38710.6406349841,150
40033.31445862166,1530,41563.31445862166,150
40559.81097442053,1520,42079.81097442053,150
40991.86182669046,1500,42491.86182669046,150
41310.216581885135,1490,42800.216581885135,150
41264.96466650335,1270,42534.96466650335,150
41699.21985985628,660,42359.21985985628,150
41162.47295504341,625,41787.47295504341,150
40613.30379661357,750,41363.30379661357,150
40624.857304389356,785,41409.857304389356,150
44375.75678403084,785,45160.75678403084,150
44632.5767286615,775,45407.5767286615,150
43309.23729849461,805,44114.23729849461,150
40266.73103982035,730,40996.73103982035,150
37260.509128475656,620,37880.509128475656,150
33074.42481623997,570,33644.42481623997,150
36050.833318903955,560,36610.833318903955,150
34910.52727070698,545,35455.52727070698,150
33575.92662108471,460,34035.92662108471,150
33129.48462859514,460,33589.48462859514,150
34030.416691285274,615,34645.416691285274,150
35654.02756660216,1020,36674.02756660216,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37661.79663502357,1400,39061.79663502357,150
40024.84215689009,1530,41554.84215689009,150
40442.68860870062,1520,41962.68860870062,150
40542.7892393173,1500,42042.7892393173,150
40585.84087317608,1490,42075.84087317608,150
40462.259747487326,1270,41732.259747487326,150
40584.1764535738,660,41244.1764535738,150
41596.72814839635,625,42221.72814839635,150
40376.93185573083,750,41126.93185573083,150
40656.07126127197,785,41441.07126127197,150
44441.960088601234,785,45226.960088601234,150
44642.31967267481,775,45417.31967267481,150
43627.93711628978,805,44432.93711628978,150
40704.294774577815,730,41434.294774577815,150
37559.69464132417,620,38179.69464132417,150
33584.05386021581,570,34154.05386021581,150
36040.59104900998,560,36600.59104900998,150
34900.28500081301,545,35445.28500081301,150
33575.92662108471,460,34035.92662108471,150
33129.48462859514,460,33589.48462859514,150
34030.416691285274,615,34645.416691285274,150
35654.02756660216,1020,36674.02756660216,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37652.43528965079,1400,39052.43528965079,150
40115.1592478934,1530,41645.1592478934,150
40588.35780037951,1520,42108.35780037951,150
41310.216581885135,1500,42810.216581885135,150
41310.216581885135,1490,42800.216581885135,150
41264.96466650335,1270,42534.96466650335,150
41264.96466650335,660,41924.96466650335,150
41162.47295504341,625,41787.47295504341,150
40376.93185573083,750,41126.93185573083,150
40419.69932038923,785,41204.69932038923,150
44375.75678403084,785,45160.75678403084,150
44632.5767286615,775,45407.5767286615,150
43276.7851758103,805,44081.7851758103,150
40266.73103982035,730,40996.73103982035,150
37241.6524722499,620,37861.6524722499,150
33584.05386021581,570,34154.05386021581,150
35646.63916739207,560,36206.63916739207,150
34720.39371828736,545,35265.39371828736,150
34040.39305999889,460,34500.39305999889,150
33830.00636271165,460,34290.00636271165,150
35241.00793163822,615,35856.00793163822,150
36402.15576090366,1020,37422.15576090366,150
36810.758594581566,1180,37990.758594581566,150
37571.1507196598,1260,38831.1507196598,150
39040.5247019061,1400,40440.5247019061,150
40765.293723221104,1530,42295.293723221104,150
40838.98285644171,1520,42358.98285644171,150
40799.23976398745,1500,42299.23976398745,150
40799.23976398745,1490,42289.23976398745,150
40753.98784860567,1270,42023.98784860567,150
40736.10548678125,660,41396.10548678125,150
40736.10548678125,625,41361.10548678125,150
40424.04304959515,750,41174.04304959515,150
40599.72862795504,785,41384.72862795504,150
45827.662479573286,785,46612.662479573286,150
46040.71630778418,775,46815.71630778418,150
45161.49274222369,805,45966.49274222369,150
41074.31149040303,730,41804.31149040303,150
35447.68013152041,620,36067.68013152041,150
31119.18239473026,570,31689.18239473026,150
35636.39689749809,560,36196.39689749809,150
34710.15144839338,545,35255.15144839338,150
34040.39305999889,460,34500.39305999889,150
33830.00636271165,460,34290.00636271165,150
35241.00793163822,615,35856.00793163822,150
36402.15576090366,1020,37422.15576090366,150
36810.758594581566,1180,37990.758594581566,150
37571.1507196598,1260,38831.1507196598,150
39040.5247019061,1400,40440.5247019061,150
40765.293723221104,1530,42295.293723221104,150
40924.31886731824,1520,42444.31886731824,150
40823.284537900276,1500,42323.284537900276,150
40799.23976398745,1490,42289.23976398745,150
40778.03262251849,1270,42048.03262251849,150
40703.37325445655,660,41363.37325445655,150
40600.88154299662,625,41225.88154299662,150
40465.3084770515,750,41215.3084770515,150
40677.12413946071,785,41462.12413946071,150
46197.419383558154,785,46982.419383558154,150
46438.09445804677,775,47213.09445804677,150
45058.964494723696,805,45863.964494723696,150
40775.471040155,730,41505.471040155,150
35089.89892955189,620,35709.89892955189,150
30718.812348743588,570,31288.812348743588,150
36050.833318903955,560,36610.833318903955,150
34675.39755518593,545,35220.39755518593,150
33575.92662108471,460,34035.92662108471,150
33129.48462859514,460,33589.48462859514,150
34238.44275442932,615,34853.44275442932,150
35862.03130216616,1020,36882.03130216616,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37317.63119731365,1400,38717.63119731365,150
39487.327995236155,1530,41017.327995236155,150
39943.73214797934,1520,41463.73214797934,150
40924.85066967896,1500,42424.85066967896,150
40790.9988571762,1490,42280.9988571762,150
40526.08414989449,1270,41796.08414989449,150
40776.96089867703,660,41436.96089867703,150
40777.10704283724,625,41402.10704283724,150
39881.458497494306,750,40631.458497494306,150
39956.67808483701,785,40741.67808483701,150
43994.07289274968,785,44779.07289274968,150
44279.72383253973,775,45054.72383253973,150
43050.37133562115,805,43855.37133562115,150
40323.9586572185,730,41053.9586572185,150
37298.880089648046,620,37918.880089648046,150
32443.240367018137,570,33013.24036701814,150
35009.55211792219,560,35569.55211792219,150
34141.10668417641,545,34686.10668417641,150
33783.93441620872,460,34243.93441620872,150
33337.49242371915,460,33797.49242371915,150
34075.09011936627,615,34690.09011936627,150
35698.69896490315,1020,36718.69896490315,150
35870.288447217456,1180,37050.288447217456,150
36035.77235128338,1260,37295.77235128338,150
37420.22439777372,1400,38820.22439777372,150
39564.459635341474,1530,41094.459635341474,150
39856.662704980445,1520,41376.662704980445,150
40542.7892393173,1500,42042.7892393173,150
40507.51166286912,1490,41997.51166286912,150
40380.414958215595,1270,41650.414958215595,150
40380.414958215595,660,41040.414958215595,150
40413.605920820904,625,41038.605920820904,150
40213.35188530747,750,40963.35188530747,150
40256.11934996588,785,41041.11934996588,150
44280.03235910014,785,45065.03235910014,150
44533.23117620587,775,45308.23117620587,150
43189.71573281141,805,43994.71573281141,150
40285.58769604611,730,41015.58769604611,150
37260.509128475656,620,37880.509128475656,150
33074.42481623997,570,33644.42481623997,150
36050.833318903955,560,36610.833318903955,150
34910.52727070698,545,35455.52727070698,150
33575.92662108471,460,34035.92662108471,150
33129.48462859514,460,33589.48462859514,150
34181.73882027189,615,34796.73882027189,150
35805.33954668876,1020,36825.33954668876,150
35652.04244175945,1180,36832.04244175945,150
35817.51822670538,1260,37077.51822670538,150
37661.79663502357,1400,39061.79663502357,150
40033.31445862166,1530,41563.31445862166,150
40559.81097442053,1520,42079.81097442053,150
41310.216581885135,1500,42810.216581885135,150
41756.601740534636,1490,43246.601740534636,150
41711.34982515286,1270,42981.34982515286,150
41774.285183918786,660,42434.285183918786,150
41826.685984470336,625,42451.685984470336,150
41101.307564439885,750,41851.307564439885,150
40825.72027390361,785,41610.72027390361,150
44441.960088601234,785,45226.960088601234,150
44639.201930590556,775,45414.201930590556,150
43786.52788746632,805,44591.52788746632,150
40671.8426518935,730,41401.8426518935,150
37646.764084323055,620,38266.764084323055,150
33584.05386021581,570,34154.05386021581,150
36040.59104900998,560,36600.59104900998,150
34900.28500081301,545,35445.28500081301,150
33575.92662108471,460,34035.92662108471,150
33129.48462859514,460,33589.48462859514,150
34030.416691285274,615,34645.416691285274,150
35654.02756660216,1020,36674.02756660216,150
35662.284711653425,1180,36842.284711653425,150
35817.51822670538,1260,37077.51822670538,150
37948.74257445538,1400,39348.74257445538,150
40770.05558710761,1530,42300.05558710761,150
41327.23831698839,1520,42847.23831698839,150
41873.77282097462,1500,43373.77282097462,150
42128.75784448279,1490,43618.75784448279,150
41877.50761617972,1270,43147.50761617972,150
42083.505929100975,660,42743.505929100975,150
42083.505929100975,625,42708.505929100975,150
42022.34053849748,750,42772.34053849748,150
42089.17307486874,785,42874.17307486874,150
45525.22119960032,785,46310.22119960032,150
45722.46304158963,775,46497.46304158963,150
44603.920294582385,805,45408.920294582385,150
41156.13192231476,730,41886.13192231476,150
38163.48923918859,620,38783.48923918859,150
35021.01225581783,570,35591.01225581783,150
36176.639083475726,560,36736.639083475726,150
35012.82412328666,545,35557.82412328666,150
33529.06306038072,460,33989.06306038072,150
33113.6401658935,460,33573.6401658935,150
33989.91446110997,615,34604.91446110997,150
35541.19209624809,1020,36561.19209624809,150
35549.449241299364,1180,36729.449241299364,150
35620.865020916885,1260,36880.865020916885,150
37948.74257445538,1400,39348.74257445538,150
40508.477838150444,1530,42038.477838150444,150
41065.66056803123,1520,42585.66056803123,150
41048.63883292797,1500,42548.63883292797,150
41756.601740534636,1490,43246.601740534636,150
41264.96466650335,1270,42534.96466650335,150
41711.34982515286,660,42371.34982515286,150
41826.685984470336,625,42451.685984470336,150
40782.95280924522,750,41532.95280924522,150
40656.07126127197,785,41441.07126127197,150
44445.077830685506,785,45230.077830685506,150
44572.998626020155,775,45347.998626020155,150
43276.7851758103,805,44081.7851758103,150
40266.73103982035,730,40996.73103982035,150
37241.6524722499,620,37861.6524722499,150
33584.05386021581,570,34154.05386021581,150
35636.39689749809,560,36196.39689749809,150
34720.39371828736,545,35265.39371828736,150
34030.150790104904,460,34490.150790104904,150
33830.00636271165,460,34290.00636271165,150
35241.00793163822,615,35856.00793163822,150
36402.15576090366,1020,37422.15576090366,150
36800.51632468758,1180,37980.51632468758,150
37705.50591760325,1260,38965.50591760325,150
39152.83242945944,1400,40552.83242945944,150
40793.60915425975,1530,42323.60915425975,150
40949.16337455215,1520,42469.16337455215,150
40684.40293055066,1500,42184.40293055066,150
40737.01888778249,1490,42227.01888778249,150
40691.766972400714,1270,41961.766972400714,150
40764.81063558044,660,41424.81063558044,150
40591.36999390363,625,41216.36999390363,150
40484.993283518386,750,41234.993283518386,150
40624.50818222887,785,41409.50818222887,150
46074.00469982963,785,46859.00469982963,150
46314.679774318254,775,47089.679774318254,150
45058.964494723696,805,45863.964494723696,150
40775.471040155,730,41505.471040155,150
35089.89892955189,620,35709.89892955189,150
30718.812348743588,570,31288.812348743588,150
35646.63916739207,560,36206.63916739207,150
34720.39371828736,545,35265.39371828736,150
34248.40491468292,460,34708.40491468292,150
34038.022276955664,460,34498.022276955664,150
35392.32397128482,615,36007.32397128482,150
36553.471800550265,1020,37573.471800550265,150
37018.766389705575,1180,38198.766389705575,150
37779.15851478382,1260,39039.15851478382,150
39255.42562991952,1400,40655.42562991952,150
40793.60915425975,1530,42323.60915425975,150
40949.16337455215,1520,42469.16337455215,150
40704.89964901863,1500,42204.89964901863,150
40704.89964901863,1490,42194.89964901863,150
40668.12003536842,1270,41938.12003536842,150
40673.88461057629,660,41333.88461057629,150
40673.88461057629,625,41298.88461057629,150
40579.0532888468,750,41329.0532888468,150
40624.50818222887,785,41409.50818222887,150
46074.00469982963,785,46859.00469982963,150
46314.679774318254,775,47089.679774318254,150
45056.42321016023,805,45861.42321016023,150
40775.471040155,730,41505.471040155,150
35089.89892955189,620,35709.89892955189,150
30718.812348743588,570,31288.812348743588,150
36050.833318903955,560,36610.833318903955,150
34910.52727070698,545,35455.52727070698,150
33575.92662108471,460,34035.92662108471,150
33129.48462859514,460,33589.48462859514,150
34181.73882027189,615,34796.73882027189,150
35698.69896490315,1020,36718.69896490315,150
35662.284711653425,1180,36842.284711653425,150
36035.77235128338,1260,37295.77235128338,150
37471.37891340358,1400,38871.37891340358,150
39615.61415097131,1530,41145.61415097131,150
40053.315910768964,1520,41573.315910768964,150
39959.16253556041,1500,41459.16253556041,150
39933.70097520564,1490,41423.70097520564,150
39883.3502524569,1270,41153.3502524569,150
39934.504768086736,660,40594.504768086736,150
39934.504768086736,625,40559.504768086736,150
39934.504768086736,750,40684.504768086736,150
39977.27223274514,785,40762.27223274514,150
43630.039968372635,785,44415.039968372635,150
43727.97685350636,775,44502.97685350636,150
42757.49031946126,805,43562.49031946126,150
40031.077641058604,730,40761.077641058604,150
37005.99907348814,620,37625.99907348814,150
32443.240367018137,570,33013.24036701814,150
35217.5599130462,560,35777.5599130462,150
34349.11853886043,545,34894.11853886043,150
33783.93441620872,460,34243.93441620872,150
33337.49242371915,460,33797.49242371915,150
34238.44275442932,615,34853.44275442932,150
35862.03130216616,1020,36882.03130216616,150
35662.284711653425,1180,36842.284711653425,150
35827.76049659937,1260,37087.76049659937,150
37461.13664350959,1400,38861.13664350959,150
39564.459635341474,1530,41094.459635341474,150
40053.315910768964,1520,41573.315910768964,150
39933.70097520564,1500,41433.70097520564,150
39933.70097520564,1490,41423.70097520564,150
39888.449059823855,1270,41158.449059823855,150
39934.504768086736,660,40594.504768086736,150
39934.504768086736,625,40559.504768086736,150
39641.62375192684,750,40391.62375192684,150
39684.39121658523,785,40469.39121658523,150
43474.77803640065,785,44259.77803640065,150
43727.97685350636,775,44502.97685350636,150
42757.49031946126,805,43562.49031946126,150
40031.077641058604,730,40761.077641058604,150
37005.99907348814,620,37625.99907348814,150
32443.240367018137,570,33013.24036701814,150
35032.77686071389,560,35592.77686071389,150
34270.976068313736,545,34815.976068313736,150
33849.05178847763,460,34309.05178847763,150
33174.156026896126,460,33634.156026896126,150
34075.09011936627,615,34690.09011936627,150
35698.69896490315,1020,36718.69896490315,150
