base_demand_MW,morphed_base_demand_MW,ev_demand_MW,total_demand_MW
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
20997.093094113006,70243.61419335446,4200.0,74443.61419335446
22532.032578102397,72654.82393331833,4590.0,77244.82393331833
22597.94513329375,72758.36481992724,4560.0,77318.36481992724
23264.241041003723,73805.0374732313,4500.0,78305.0374732313
23353.965105237563,73945.9834452689,4470.0,78415.9834452689
23328.55081078174,73906.06057210981,3810.0,77716.06057210981
23553.456031100162,74259.36027119048,1980.0,76239.36027119048
23553.456031100162,74259.36027119048,1875.0,76134.36027119048
23146.913956856297,73620.73039727898,2250.0,75870.73039727898
23195.683775884256,73697.3420577927,2355.0,76052.3420577927
25194.05395664033,76836.54701939085,2355.0,79191.54701939085
25270.992216325118,76957.40799343112,2325.0,79282.40799343112
24483.447758022572,75720.26810073762,2415.0,78135.26810073762
22861.444879183913,73172.29198799841,2190.0,75362.29198799841
21162.506020582823,70503.45848270932,1860.0,72363.45848270932
18828.50847041415,66837.0223236813,1710.0,68547.0223236813
20984.02457919232,70223.08509055116,1680.0,71903.08509055116
20408.713532776736,69319.33897345954,1635.0,70954.33897345954
19869.338622470677,68472.0443075865,1380.0,69852.0443075865
19561.405469865727,67988.31747368615,1380.0,69368.31747368615
20245.751522835133,69063.34478625287,1845.0,70908.34478625287
20896.149531985815,70085.043707204,3060.0,73145.043707204
21045.20173565892,70319.18722166072,3540.0,73859.18722166072
21519.27055011922,71063.89367736338,3780.0,74843.89367736338
22244.07838506652,72202.48169953398,4200.0,76402.48169953398
23382.701246560002,73991.12454989771,4590.0,78581.12454989771
23366.057813391657,73964.97967019361,4560.0,78524.97967019361
23592.67525539631,74320.96906854249,4500.0,78820.96906854249
23592.67525539631,74320.96906854249,4470.0,78790.96906854249
23553.7569808506,74259.83302791938,3810.0,78069.83302791938
23543.713922890798,74244.05656283766,1980.0,76224.05656283766
23543.713922890798,74244.05656283766,1875.0,76119.05656283766
23240.921995189223,73768.40598972263,2250.0,76018.40598972263
23247.045866626235,73778.02587285757,2355.0,76133.02587285757
26263.567811805202,78516.62773364634,2355.0,80871.62773364634
26400.56606600419,78731.83590851462,2325.0,81056.83590851462
25836.187247265636,77845.2630377492,2415.0,80260.2630377492
23323.149674730255,73897.57602142227,2190.0,76087.57602142227
20397.29796156114,69301.40645117484,1860.0,71161.40645117484
18138.584587411,65753.23289492333,1710.0,67463.23289492333
20989.77682328599,70232.12119075576,1680.0,71912.12119075576
20414.465776870402,69328.37507366411,1635.0,70963.37507366411
19869.338622470677,68472.0443075865,1380.0,69852.0443075865
19561.405469865727,67988.31747368615,1380.0,69368.31747368615
20245.751522835133,69063.34478625287,1845.0,70908.34478625287
20896.149531985815,70085.043707204,3060.0,73145.043707204
21045.20173565892,70319.18722166072,3540.0,73859.18722166072
21519.27055011922,71063.89367736338,3780.0,74843.89367736338
22299.154469319623,72288.99976241225,4200.0,76488.99976241225
23390.145193038723,74002.81811595714,4590.0,78592.81811595714
23382.35925820723,73990.58732634215,4560.0,78550.58732634215
23592.67525539631,74320.96906854249,4500.0,78820.96906854249
23572.358867319166,74289.05440785164,4470.0,78759.05440785164
23535.373966927815,74230.95547106267,3810.0,78040.95547106267
23557.21790298068,74265.26973030169,1980.0,76245.26973030169
23543.713922890798,74244.05656283766,1875.0,76119.05656283766
23211.834745824606,73722.71333557677,2250.0,75972.71333557677
23194.63045175771,73695.68740924157,2355.0,76050.68740924157
26343.92595501773,78642.86094324225,2355.0,80997.86094324225
26483.897227963505,78862.73938155358,2325.0,81187.73938155358
25837.808272057788,77847.80947740258,2415.0,80262.80947740258
23299.66647450643,73860.68667060693,2190.0,76050.68667060693
20373.81476133731,69264.5171003595,1860.0,71124.5171003595
17917.50507679894,65405.94293668424,1710.0,67115.94293668424
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20218.449452671994,69020.45643906707,3060.0,72080.45643906707
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21194.30865746847,70553.41669188633,4200.0,74753.41669188633
22406.573010926004,72457.74168121471,4590.0,77047.74168121471
22606.8026316306,72772.27891001632,4560.0,77332.27891001632
22654.16345864512,72846.6772094811,4500.0,77346.6772094811
23128.993767170934,73592.57988296747,4470.0,78062.57988296747
23103.579472715104,73552.65700980836,3810.0,77362.65700980836
23196.262876161618,73698.25175634678,1980.0,75678.25175634678
23106.81468253235,73557.739144644,1875.0,75432.739144644
23146.913956856297,73620.73039727898,2250.0,75870.73039727898
23195.683775884256,73697.3420577927,2355.0,76052.3420577927
25115.043247537727,76712.43047060387,2355.0,79067.43047060387
25270.992216325118,76957.40799343112,2325.0,79282.40799343112
24629.656898522953,75949.94549670242,2415.0,78364.94549670242
22861.444879183913,73172.29198799841,2190.0,75362.29198799841
20916.762309968693,70117.42396164298,1860.0,71977.42396164298
18828.50847041415,66837.0223236813,1710.0,68547.0223236813
21179.995304943695,70530.93209534082,1680.0,72210.93209534082
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20218.449452671994,69020.45643906707,3060.0,72080.45643906707
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
20997.093094113006,70243.61419335446,4200.0,74443.61419335446
22532.032578102397,72654.82393331833,4590.0,77244.82393331833
22663.723173066333,72861.69439860428,4560.0,77421.69439860428
23353.965105237563,73945.9834452689,4500.0,78445.9834452689
23578.87032555599,74299.28314434958,4470.0,78769.28314434958
23419.683867029,74049.21990519633,3810.0,77859.21990519633
23652.728410143456,74415.3055248994,1980.0,76395.3055248994
23553.456031100162,74259.36027119048,1875.0,76134.36027119048
23229.82561310288,73750.97487608978,2250.0,76000.97487608978
23195.683775884256,73697.3420577927,2355.0,76052.3420577927
25197.95262386195,76842.67136792425,2355.0,79197.67136792425
25353.90159264934,77087.64889075153,2325.0,79412.64889075153
24583.110003788028,75876.82578929988,2415.0,78291.82578929988
22886.115918953048,73211.04729529677,2190.0,75401.04729529677
21162.506020582823,70503.45848270932,1860.0,72363.45848270932
18828.50847041415,66837.0223236813,1710.0,68547.0223236813
21179.995304943695,70530.93209534082,1680.0,72210.93209534082
20484.461672993875,69438.33040952645,1635.0,71073.33040952645
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20218.449452671994,69020.45643906707,3060.0,72080.45643906707
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21186.030259408984,70540.41230035134,4200.0,74740.41230035134
22588.953119538135,72744.23942190627,4590.0,77334.23942190627
22741.568841847144,72983.98080581197,4560.0,77543.98080581197
23264.241041003723,73805.0374732313,4500.0,78305.0374732313
23264.241041003723,73805.0374732313,4470.0,78275.0374732313
23328.55081078174,73906.06057210981,3810.0,77716.06057210981
23328.55081078174,73906.06057210981,1980.0,75886.06057210981
23328.55081078174,73906.06057210981,1875.0,75781.06057210981
22801.439602806153,73078.03074293927,2250.0,75328.03074293927
22704.636379669882,72925.96424330151,2355.0,75280.96424330151
25014.865739320758,76555.06336521788,2355.0,78910.06336521788
25081.152201777804,76659.19161624754,2325.0,78984.19161624754
24324.425453904918,75470.46272889103,2415.0,77885.46272889103
22615.70116856978,72786.25746693207,2190.0,74976.25746693207
20893.279109744864,70080.53461082763,1860.0,71940.53461082763
18828.50847041415,66837.0223236813,1710.0,68547.0223236813
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20218.449452671994,69020.45643906707,3060.0,72080.45643906707
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21251.80829918157,70643.74187902838,4200.0,74843.74187902838
22588.953119538135,72744.23942190627,4590.0,77334.23942190627
22828.64135638582,73120.76150454879,4560.0,77680.76150454879
23264.241041003723,73805.0374732313,4500.0,78305.0374732313
23347.1526972503,73935.28195204209,4470.0,78405.28195204209
23238.826746547893,73765.11460007221,3810.0,77575.11460007221
23553.456031100162,74259.36027119048,1980.0,76239.36027119048
23553.456031100162,74259.36027119048,1875.0,76134.36027119048
23104.35008647002,73553.86755355356,2250.0,75803.86755355356
23104.258889575955,73553.72429393878,2355.0,75908.72429393878
25115.043247537727,76712.43047060387,2355.0,79067.43047060387
25270.992216325118,76957.40799343112,2325.0,79282.40799343112
24286.229914744737,75410.46202071532,2415.0,77825.46202071532
22615.70116856978,72786.25746693207,2190.0,74976.25746693207
20916.762309968693,70117.42396164298,1860.0,71977.42396164298
18542.291578210366,66387.40918555921,1710.0,68097.40918555921
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20218.449452671994,69020.45643906707,3060.0,72080.45643906707
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21194.30865746847,70553.41669188633,4200.0,74753.41669188633
22532.032578102397,72654.82393331833,4590.0,77244.82393331833
22606.8026316306,72772.27891001632,4560.0,77332.27891001632
23264.241041003723,73805.0374732313,4500.0,78305.0374732313
23264.241041003723,73805.0374732313,4470.0,78275.0374732313
23238.826746547893,73765.11460007221,3810.0,77575.11460007221
23553.456031100162,74259.36027119048,1980.0,76239.36027119048
23363.896447002127,73961.58441732248,1875.0,75836.58441732248
23146.913956856297,73620.73039727898,2250.0,75870.73039727898
23072.371895563287,73503.63356961803,2355.0,75858.63356961803
25115.043247537727,76712.43047060387,2355.0,79067.43047060387
25270.992216325118,76957.40799343112,2325.0,79282.40799343112
24583.110003788028,75876.82578929988,2415.0,78291.82578929988
22823.24934002374,73112.29127982273,2190.0,75302.29127982273
21124.310481422654,70443.45777453363,1860.0,72303.45777453363
18866.357461376847,66896.47864532068,1710.0,68606.47864532068
20984.02457919232,70223.08509055116,1680.0,71903.08509055116
20408.713532776736,69319.33897345954,1635.0,70954.33897345954
19869.338622470677,68472.0443075865,1380.0,69852.0443075865
19561.405469865727,67988.31747368615,1380.0,69368.31747368615
20245.751522835133,69063.34478625287,1845.0,70908.34478625287
20896.149531985815,70085.043707204,3060.0,73145.043707204
21045.20173565892,70319.18722166072,3540.0,73859.18722166072
21600.479104368995,71191.46278286747,3780.0,74971.46278286747
22348.038284465172,72365.7904974445,4200.0,76565.7904974445
23456.087387220647,74106.40556194086,4590.0,78696.40556194086
23563.353174029446,74274.90752088849,4560.0,78834.90752088849
23579.17127530643,74299.75590107849,4500.0,78799.75590107849
23579.17127530643,74299.75590107849,4470.0,78769.75590107849
23553.7569808506,74259.83302791938,3810.0,78069.83302791938
23616.158455620138,74357.85841935784,1980.0,76337.85841935784
23616.158455620138,74357.85841935784,1875.0,76232.85841935784
23432.82761938729,74069.86719718181,2250.0,76319.86719718181
23511.183990774916,74192.95585823248,2355.0,76547.95585823248
26431.30397915154,78780.12156168868,2355.0,81135.12156168868
26571.275252097315,79000.0,2325.0,81325.0
25772.629851863727,77745.42183069293,2415.0,80160.42183069293
23471.501942241353,74130.62001833528,2190.0,76320.62001833528
20578.752421698424,69586.450106776,1860.0,71446.450106776
18323.667543971223,66043.97649244906,1710.0,67753.97649244906
21008.89397220606,70262.15198751175,1680.0,71942.15198751175
20425.792431114285,69346.16791782438,1635.0,70981.16791782438
19880.665276714557,68489.83715174676,1380.0,69869.83715174676
19555.65322577206,67979.28137348157,1380.0,69359.28137348157
20245.751522835133,69063.34478625287,1845.0,70908.34478625287
20896.149531985815,70085.043707204,3060.0,73145.043707204
21039.449491565258,70310.15112145613,3540.0,73850.15112145613
21594.726860275325,71182.42668266287,3780.0,74962.42668266287
22375.525028338816,72408.96894535031,4200.0,76608.96894535031
23521.591836311014,74209.30536177347,4590.0,78799.30536177347
23492.046322553677,74162.89282806317,4560.0,78722.89282806317
23289.944885598226,73845.41519566743,4500.0,78345.41519566743
23415.739601360336,74043.02392685549,4470.0,78513.02392685549
23222.11719563135,73738.86585714738,3810.0,77548.86585714738
23220.931636008394,73737.00348215475,1980.0,75717.00348215475
23184.749268284882,73680.16522997615,1875.0,75555.16522997615
23151.8408690586,73628.46999796949,2250.0,75878.46999796949
23230.194960523877,73751.55507752977,2355.0,76106.55507752977
26307.066450355727,78584.95898842362,2355.0,80939.95898842362
26449.677873384928,78808.98479258391,2325.0,81133.98479258391
25837.808272057788,77847.80947740258,2415.0,80262.80947740258
23323.149674730255,73897.57602142227,2190.0,76087.57602142227
20397.29796156114,69301.40645117484,1860.0,71161.40645117484
18138.584587411,65753.23289492333,1710.0,67463.23289492333
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20218.449452671994,69020.45643906707,3060.0,72080.45643906707
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20234.08972000553,69045.02546300815,3780.0,72825.02546300815
21035.28863327317,70303.6149015301,4200.0,74503.6149015301
22666.79878831895,72866.52582911398,4590.0,77456.52582911398
22828.64135638582,73120.76150454879,4560.0,77680.76150454879
22918.766686953575,73262.33781889157,4500.0,77762.33781889157
22918.766686953575,73262.33781889157,4470.0,77732.33781889157
23103.579472715104,73552.65700980836,3810.0,77362.65700980836
22748.648000749574,72995.10133341214,1980.0,74975.10133341214
22579.27256923227,72729.03241379345,1875.0,74604.03241379345
22323.96458435222,72327.97354062319,2250.0,74577.97354062319
22323.873387458145,72327.8302810084,2355.0,74682.8302810084
24682.097392537347,76032.32335671251,2355.0,78387.32335671251
24691.948937019595,76047.7989766031,2325.0,78372.7989766031
24123.418379678355,75154.70421187312,2415.0,77569.70421187312
22615.195025807676,72785.46237606985,2190.0,74975.46237606985
20914.828935814337,70114.38685780884,1860.0,71974.38685780884
18542.291578210366,66387.40918555921,1710.0,68097.40918555921
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20335.2703940573,69203.96842415712,3060.0,72263.96842415712
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21044.53371840984,70318.1378449822,4200.0,74518.1378449822
22225.230266983963,72172.8735186417,4590.0,76762.8735186417
22344.638920238598,72360.45049530218,4560.0,76920.45049530218
22822.054660711383,73110.41457886864,4500.0,77610.41457886864
22597.242917209383,72757.26172089313,4470.0,77227.26172089313
22748.648000749574,72995.10133341214,3810.0,76805.10133341214
22893.35239249775,73222.41494573248,1980.0,75202.41494573248
22679.269963583447,72886.11658144018,1875.0,74761.11658144018
22323.96458435222,72327.97354062319,2250.0,74577.97354062319
22323.873387458145,72327.8302810084,2355.0,74682.8302810084
24504.573518534606,75753.45419050995,2355.0,78108.45419050995
24691.948937019595,76047.7989766031,2325.0,78372.7989766031
24123.418379678355,75154.70421187312,2415.0,77569.70421187312
22613.76779441543,72783.22036309795,2190.0,74973.22036309795
20914.828935814337,70114.38685780884,1860.0,71974.38685780884
18542.291578210366,66387.40918555921,1710.0,68097.40918555921
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19571.13389854098,68003.59969309675,1845.0,69848.59969309675
20335.2703940573,69203.96842415712,3060.0,72263.96842415712
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21044.53371840984,70318.1378449822,4200.0,74518.1378449822
22225.230266983963,72172.8735186417,4590.0,76762.8735186417
22344.638920238598,72360.45049530218,4560.0,76920.45049530218
23016.185489124837,73415.37132092933,4500.0,77915.37132092933
23128.993767170934,73592.57988296747,4470.0,78062.57988296747
22893.35239249775,73222.41494573248,3810.0,77032.41494573248
23196.262876161618,73698.25175634678,1980.0,75678.25175634678
23106.81468253235,73557.739144644,1875.0,75432.739144644
22704.727576563964,72926.10750291632,2250.0,75176.10750291632
22704.636379669882,72925.96424330151,2355.0,75280.96424330151
25004.959476702068,76539.5017895584,2355.0,78894.5017895584
25081.152201777804,76659.19161624754,2325.0,78984.19161624754
24349.09649367405,75509.21803618936,2415.0,77924.21803618936
22615.70116856978,72786.25746693207,2190.0,74976.25746693207
20916.762309968693,70117.42396164298,1860.0,71977.42396164298
18828.50847041415,66837.0223236813,1710.0,68547.0223236813
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20335.2703940573,69203.96842415712,3060.0,72263.96842415712
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21044.53371840984,70318.1378449822,4200.0,74518.1378449822
22248.77502511128,72209.85956969703,4590.0,76799.85956969703
22344.638920238598,72360.45049530218,4560.0,76920.45049530218
23033.715812088038,73442.90940038752,4500.0,77942.90940038752
23264.241041003723,73805.0374732313,4470.0,78275.0374732313
23238.826746547893,73765.11460007221,3810.0,77575.11460007221
23196.262876161618,73698.25175634678,1980.0,75678.25175634678
23046.018273098503,73462.23512242634,1875.0,75337.23512242634
22535.646255030042,72660.50059555544,2250.0,74910.50059555544
22472.075180094023,72560.63789955695,2355.0,74915.63789955695
24929.95915101633,76421.68508233299,2355.0,78776.68508233299
25117.33456950132,76716.02986842614,2325.0,79041.02986842614
24324.425453904918,75470.46272889103,2415.0,77885.46272889103
22615.70116856978,72786.25746693207,2190.0,74976.25746693207
20916.762309968693,70117.42396164298,1860.0,71977.42396164298
18828.50847041415,66837.0223236813,1710.0,68547.0223236813
21179.995304943695,70530.93209534082,1680.0,72210.93209534082
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20218.449452671994,69020.45643906707,3060.0,72080.45643906707
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21044.53371840984,70318.1378449822,4200.0,74518.1378449822
22248.77502511128,72209.85956969703,4590.0,76799.85956969703
22368.183678365924,72397.43654635754,4560.0,76957.43654635754
22654.16345864512,72846.6772094811,4500.0,77346.6772094811
22597.242917209383,72757.26172089313,4470.0,77227.26172089313
22706.59483297011,72929.04074352971,3810.0,76739.04074352971
22893.35239249775,73222.41494573248,1980.0,75202.41494573248
22835.791192881145,73131.99305835042,1875.0,75006.99305835042
22567.072704727638,72709.86785882132,2250.0,74959.86785882132
22566.98150783357,72709.72459920651,2355.0,75064.72459920651
24929.95915101633,76421.68508233299,2355.0,78776.68508233299
25017.67232373586,76559.47217986386,2325.0,78884.47217986386
24349.09649367405,75509.21803618936,2415.0,77924.21803618936
22592.217968345947,72749.36811611672,2190.0,74939.36811611672
20893.279109744864,70080.53461082763,1860.0,71940.53461082763
18542.291578210366,66387.40918555921,1710.0,68097.40918555921
20989.77682328599,70232.12119075576,1680.0,71912.12119075576
20414.465776870402,69328.37507366411,1635.0,70963.37507366411
19869.338622470677,68472.0443075865,1380.0,69852.0443075865
19561.405469865727,67988.31747368615,1380.0,69368.31747368615
20241.06856232447,69055.98840503203,1845.0,70900.98840503203
20891.466571475154,70077.68732598313,3060.0,73137.68732598313
21039.449491565258,70310.15112145613,3540.0,73850.15112145613
21594.726860275325,71182.42668266287,3780.0,74962.42668266287
22244.07838506652,72202.48169953398,4200.0,76402.48169953398
23390.145193038723,74002.81811595714,4590.0,78592.81811595714
23374.91531172851,73978.89376028272,4560.0,78538.89376028272
23592.67525539631,74320.96906854249,4500.0,78820.96906854249
23592.67525539631,74320.96906854249,4470.0,78790.96906854249
23535.373966927815,74230.95547106267,3810.0,78040.95547106267
23536.901514903533,74233.35506961083,1980.0,76213.35506961083
23499.656703364082,74174.84784291964,1875.0,76049.84784291964
23194.122029073253,73694.88873688897,2250.0,75944.88873688897
23330.03732015513,73908.39570383132,2355.0,76263.39570383132
26266.080286236916,78520.57453603453,2355.0,80875.57453603453
26406.051559182695,78740.45297434588,2325.0,81065.45297434588
25837.808272057788,77847.80947740258,2415.0,80262.80947740258
23299.66647450643,73860.68667060693,2190.0,76050.68667060693
20373.81476133731,69264.5171003595,1860.0,71124.5171003595
17917.50507679894,65405.94293668424,1710.0,67115.94293668424
20989.77682328599,70232.12119075576,1680.0,71912.12119075576
20414.465776870402,69328.37507366411,1635.0,70963.37507366411
19869.338622470677,68472.0443075865,1380.0,69852.0443075865
19678.228691173394,68171.83304026659,1380.0,69551.83304026659
20241.06856232447,69055.98840503203,1845.0,70900.98840503203
20891.466571475154,70077.68732598313,3060.0,73137.68732598313
21045.20173565892,70319.18722166072,3540.0,73859.18722166072
21519.27055011922,71063.89367736338,3780.0,74843.89367736338
22375.525028338816,72408.96894535031,4200.0,76608.96894535031
23456.087387220647,74106.40556194086,4590.0,78696.40556194086
23580.883496992654,74302.44560034668,4560.0,78862.44560034668
23592.67525539631,74320.96906854249,4500.0,78820.96906854249
23579.17127530643,74299.75590107849,4470.0,78769.75590107849
23546.944572863344,74249.13153469257,3810.0,78059.13153469257
23536.901514903533,74233.35506961083,1980.0,76213.35506961083
23499.656703364082,74174.84784291964,1875.0,76049.84784291964
23168.68949523861,73654.9372118069,2250.0,75904.9372118069
23290.19111721223,73845.80199662746,2355.0,76200.80199662746
26343.92595501773,78642.86094324225,2355.0,80997.86094324225
26406.051559182695,78740.45297434588,2325.0,81065.45297434588
25837.808272057788,77847.80947740258,2415.0,80262.80947740258
23299.66647450643,73860.68667060693,2190.0,76050.68667060693
20373.81476133731,69264.5171003595,1860.0,71124.5171003595
18138.584587411,65753.23289492333,1710.0,67463.23289492333
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19454.317517000363,67820.0948709874,1845.0,69665.0948709874
20218.449452671994,69020.45643906707,3060.0,72080.45643906707
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21035.28863327317,70303.6149015301,4200.0,74503.6149015301
22264.20097974375,72234.09193354331,4590.0,76824.09193354331
22320.743054069088,72322.91289472979,4560.0,76882.91289472979
22918.766686953575,73262.33781889157,4500.0,77762.33781889157
23033.715812088038,73442.90940038752,4470.0,77912.90940038752
23103.579472715104,73552.65700980836,3810.0,77362.65700980836
23103.579472715104,73552.65700980836,1980.0,75532.65700980836
22889.442325664364,73216.27268974719,1875.0,75091.27268974719
22472.166376988094,72560.78115917176,2250.0,74810.78115917176
22472.075180094023,72560.63789955695,2355.0,74915.63789955695
24643.90185337717,75972.32264853682,2355.0,78327.32264853682
24831.27727186216,76266.66743462998,2325.0,78591.66743462998
24123.418379678355,75154.70421187312,2415.0,77569.70421187312
22592.217968345947,72749.36811611672,2190.0,74939.36811611672
20893.279109744864,70080.53461082763,1860.0,71940.53461082763
18542.291578210366,66387.40918555921,1710.0,68097.40918555921
21185.747549037358,70539.9681955454,1680.0,72219.9681955454
20490.213917087538,69447.36650973103,1635.0,71082.36650973103
19577.4561232226,68013.53116589393,1380.0,69393.53116589393
19084.471932970355,67239.11087533306,1380.0,68619.11087533306
19571.13389854098,68003.59969309675,1845.0,69848.59969309675
20335.2703940573,69203.96842415712,3060.0,72263.96842415712
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21059.959673042307,70342.37020882846,4200.0,74542.37020882846
22398.549964169924,72445.1384166012,4590.0,77035.1384166012
22507.140385865136,72615.72122145403,4560.0,77175.72122145403
22918.766686953575,73262.33781889157,4500.0,77762.33781889157
23128.993767170934,73592.57988296747,4470.0,78062.57988296747
22893.35239249775,73222.41494573248,3810.0,77032.41494573248
22893.35239249775,73222.41494573248,1980.0,75202.41494573248
22763.558692930535,73018.5242804347,1875.0,74893.5242804347
22285.769045192046,72267.97283244753,2250.0,74517.97283244753
22472.075180094023,72560.63789955695,2355.0,74915.63789955695
24830.29690525087,76265.1273937707,2355.0,78620.1273937707
24831.27727186216,76266.66743462998,2325.0,78591.66743462998
24123.418379678355,75154.70421187312,2415.0,77569.70421187312
22613.76779441543,72783.22036309795,2190.0,74973.22036309795
20914.828935814337,70114.38685780884,1860.0,71974.38685780884
18187.80697102579,65830.55548127559,1710.0,67540.55548127559
21053.69444641948,70332.52827329053,1680.0,72012.52827329053
20058.09567390087,68768.55947684414,1635.0,70403.55947684414
19694.274784685564,68197.03956949363,1380.0,69577.03956949363
19201.296294239197,67422.62823265868,1380.0,68802.62823265868
19389.740996307188,67718.65273773557,1845.0,69563.65273773557
20153.875211901166,68919.01788730558,3060.0,71979.01788730558
20126.990367528408,68876.78495285756,3540.0,72416.78495285756
20356.662905484507,69237.57354830281,3780.0,73017.57354830281
21044.53371840984,70318.1378449822,4200.0,74518.1378449822
22239.52993997462,72195.33662624499,4590.0,76785.33662624499
22383.60963299839,72421.66891020382,4560.0,76981.66891020382
23033.715812088038,73442.90940038752,4500.0,77942.90940038752
23128.993767170934,73592.57988296747,4470.0,78062.57988296747
23008.301517632208,73402.98652722841,3810.0,77212.98652722841
23103.579472715104,73552.65700980836,1980.0,75532.65700980836
23046.018273098503,73462.23512242634,1875.0,75337.23512242634
22285.769045192046,72267.97283244753,2250.0,74517.97283244753
22472.075180094023,72560.63789955695,2355.0,74915.63789955695
24841.11513681029,76282.12156557835,2355.0,78637.12156557835
24831.27727186216,76266.66743462998,2325.0,78591.66743462998
24146.90157990218,75191.59356268846,2415.0,77606.59356268846
22613.76779441543,72783.22036309795,2190.0,74973.22036309795
20914.828935814337,70114.38685780884,1860.0,71974.38685780884
18542.291578210366,66387.40918555921,1710.0,68097.40918555921
21053.69444641948,70332.52827329053,1680.0,72012.52827329053
20058.09567390087,68768.55947684414,1635.0,70403.55947684414
19694.274784685564,68197.03956949363,1380.0,69577.03956949363
19201.296294239197,67422.62823265868,1380.0,68802.62823265868
19571.13389854098,68003.59969309675,1845.0,69848.59969309675
20335.2703940573,69203.96842415712,3060.0,72263.96842415712
20191.56460829924,68978.22350461905,3540.0,72518.22350461905
20239.841964099192,69054.06156321272,3780.0,72834.06156321272
21020.988960282506,70281.15179392684,4200.0,74481.15179392684
